

   Time         sum(rTop)     sum(rRoot)    sum(vTop)     sum(vRoot)     sum(vBot)    hTop       hRoot      hBot      A-level
    [T]           [L]           [L]           [L]           [L]            [L]        [L]         [L]       [L] 

  1093.00000 -0.203998E+02  0.557102E+01 -0.203995E+02  0.561835E+01 -0.175292E+02  -1203.058  -1186.201  -1173.369    1093
  1094.00000 -0.203998E+02  0.559800E+01 -0.203995E+02  0.564533E+01 -0.175345E+02  -1244.239  -1226.439  -1212.687    1094
  1095.00000 -0.203998E+02  0.561755E+01 -0.203994E+02  0.566488E+01 -0.175391E+02  -1290.212  -1270.151  -1254.210    1095
  1096.00000 -0.203998E+02  0.563233E+01 -0.203993E+02  0.567967E+01 -0.175431E+02  -1326.609  -1306.002  -1289.426    1096
  1097.00000 -0.203998E+02  0.564076E+01 -0.203991E+02  0.568810E+01 -0.175469E+02  -1360.158  -1342.811  -1329.388    1097
  1098.00000 -0.203998E+02  0.564555E+01 -0.203991E+02  0.569288E+01 -0.175505E+02  -1379.672  -1365.418  -1355.118    1098
  1099.00000 -0.203998E+02  0.564830E+01 -0.203990E+02  0.569563E+01 -0.175540E+02  -1394.109  -1382.173  -1374.232    1099
  1100.00000 -0.203998E+02  0.564890E+01 -0.203990E+02  0.569624E+01 -0.175574E+02  -1404.825  -1394.336  -1387.877    1100
  1101.00000 -0.203998E+02  0.564890E+01 -0.203990E+02  0.569627E+01 -0.175608E+02  -1411.291  -1402.129  -1397.029    1101
  1102.00000 -0.203998E+02  0.564890E+01 -0.203990E+02  0.569631E+01 -0.175641E+02  -1417.535  -1408.966  -1404.477    1102
  1103.00000 -0.203998E+02  0.564890E+01 -0.203990E+02  0.569636E+01 -0.175674E+02  -1423.939  -1415.551  -1411.250    1103
  1104.00000 -0.203998E+02  0.564890E+01 -0.203990E+02  0.569640E+01 -0.175706E+02  -1430.367  -1422.027  -1417.776    1104
  1105.00000 -0.203998E+02  0.564890E+01 -0.203990E+02  0.569644E+01 -0.175739E+02  -1436.753  -1428.421  -1424.178    1105
  1106.00000 -0.203998E+02  0.564890E+01 -0.203990E+02  0.569649E+01 -0.175770E+02  -1443.073  -1434.741  -1430.499    1106
  1107.00000 -0.203998E+02  0.564890E+01 -0.203990E+02  0.569653E+01 -0.175802E+02  -1449.322  -1440.989  -1436.746    1107
  1108.00000 -0.203998E+02  0.564890E+01 -0.203990E+02  0.569658E+01 -0.175833E+02  -1455.499  -1447.165  -1442.922    1108
  1109.00000 -0.203998E+02  0.565123E+01 -0.203990E+02  0.569890E+01 -0.175863E+02  -1461.606  -1453.271  -1449.027    1109
  1110.00000 -0.203998E+02  0.565310E+01 -0.203990E+02  0.570077E+01 -0.175894E+02  -1473.697  -1464.172  -1458.725    1110
  1111.00000 -0.203998E+02  0.565716E+01 -0.203990E+02  0.570484E+01 -0.175923E+02  -1482.621  -1473.075  -1467.596    1111
  1112.00000 -0.203998E+02  0.566346E+01 -0.203991E+02  0.571114E+01 -0.175952E+02  -1498.196  -1487.379  -1480.613    1112
  1113.00000 -0.203998E+02  0.567537E+01 -0.203992E+02  0.572305E+01 -0.175980E+02  -1517.365  -1505.067  -1496.794    1113
  1113.41000 -0.213883E+02  0.568026E+01 -0.213876E+02  0.572849E+01 -0.176004E+02   -340.019   -545.310   -802.667    1114
  1115.00000 -0.213883E+02  0.571762E+01 -0.213876E+02  0.576585E+01 -0.176906E+02   -593.532   -584.393   -579.293    1115
  1116.00000 -0.213883E+02  0.574574E+01 -0.213877E+02  0.579397E+01 -0.177332E+02   -634.211   -624.465   -618.738    1116
  1117.00000 -0.213883E+02  0.577748E+01 -0.213877E+02  0.582571E+01 -0.177694E+02   -678.474   -668.385   -662.338    1117
  1118.00000 -0.213883E+02  0.580938E+01 -0.213877E+02  0.585761E+01 -0.177987E+02   -719.121   -708.677   -702.276    1118
  1119.00000 -0.213883E+02  0.584052E+01 -0.213877E+02  0.588875E+01 -0.178231E+02   -757.429   -746.519   -739.653    1119
  1120.00000 -0.213883E+02  0.585741E+01 -0.213874E+02  0.590564E+01 -0.178428E+02   -795.261   -783.354   -775.513    1120
  1121.00000 -0.213883E+02  0.586719E+01 -0.213873E+02  0.591542E+01 -0.178607E+02   -826.651   -816.268   -809.924    1121
  1122.00000 -0.213883E+02  0.587576E+01 -0.213873E+02  0.592399E+01 -0.178775E+02   -850.673   -841.033   -835.443    1122
  1123.00000 -0.213883E+02  0.588069E+01 -0.213872E+02  0.592892E+01 -0.178931E+02   -873.994   -864.564   -859.187    1123
  1124.00000 -0.213883E+02  0.588069E+01 -0.213871E+02  0.592895E+01 -0.179078E+02   -891.868   -882.855   -877.899    1124
  1125.00000 -0.213883E+02  0.588069E+01 -0.213871E+02  0.592900E+01 -0.179219E+02   -904.618   -896.248   -891.944    1125
  1126.00000 -0.213883E+02  0.588069E+01 -0.213871E+02  0.592904E+01 -0.179353E+02   -917.793   -909.508   -905.290    1126
  1127.00000 -0.213883E+02  0.588069E+01 -0.213871E+02  0.592908E+01 -0.179482E+02   -929.916   -921.669   -917.488    1127
  1128.00000 -0.213883E+02  0.588069E+01 -0.213871E+02  0.592913E+01 -0.179605E+02   -941.712   -933.464   -929.282    1128
  1129.00000 -0.213883E+02  0.588069E+01 -0.213871E+02  0.592917E+01 -0.179722E+02   -952.899   -944.653   -940.472    1129
  1130.00000 -0.213883E+02  0.588069E+01 -0.213871E+02  0.592922E+01 -0.179835E+02   -963.639   -955.395   -951.214    1130
  1131.00000 -0.213883E+02  0.588069E+01 -0.213871E+02  0.592926E+01 -0.179942E+02   -973.893   -965.650   -961.471    1131
  1132.00000 -0.213883E+02  0.588069E+01 -0.213871E+02  0.592931E+01 -0.180045E+02   -983.708   -975.468   -971.290    1132
  1133.00000 -0.213883E+02  0.588236E+01 -0.213871E+02  0.593098E+01 -0.180144E+02   -993.094   -984.856   -980.679    1133
  1134.00000 -0.213883E+02  0.588379E+01 -0.213871E+02  0.593241E+01 -0.180237E+02  -1004.218   -995.601   -991.077    1134
  1135.00000 -0.213883E+02  0.588595E+01 -0.213871E+02  0.593458E+01 -0.180326E+02  -1016.390  -1007.409  -1002.523    1135
  1136.00000 -0.213883E+02  0.589255E+01 -0.213872E+02  0.594117E+01 -0.180412E+02  -1031.041  -1022.208  -1017.444    1136
  1136.41000 -0.223767E+02  0.589526E+01 -0.223757E+02  0.594412E+01 -0.180525E+02   -306.001   -407.575   -497.937    1137
  1138.00000 -0.223767E+02  0.592516E+01 -0.223757E+02  0.597402E+01 -0.182312E+02   -488.838   -480.079   -475.350    1138
  1139.00000 -0.223767E+02  0.594948E+01 -0.223757E+02  0.599834E+01 -0.183071E+02   -535.267   -526.372   -521.525    1139
  1140.00000 -0.223767E+02  0.597811E+01 -0.223758E+02  0.602697E+01 -0.183676E+02   -576.951   -567.742   -562.574    1140
  1141.00000 -0.223767E+02  0.601009E+01 -0.223759E+02  0.605895E+01 -0.184112E+02   -612.668   -602.900   -597.217    1141
  1142.00000 -0.223767E+02  0.604304E+01 -0.223759E+02  0.609190E+01 -0.184486E+02   -660.648   -650.642   -644.674    1142
  1143.00000 -0.223767E+02  0.607488E+01 -0.223758E+02  0.612374E+01 -0.184801E+02   -702.500   -692.119   -685.780    1143
  1144.00000 -0.223767E+02  0.610240E+01 -0.223758E+02  0.615126E+01 -0.185065E+02   -742.133   -731.422   -724.753    1144
  1145.00000 -0.223767E+02  0.612463E+01 -0.223757E+02  0.617349E+01 -0.185285E+02   -774.953   -764.126   -757.347    1145
  1146.00000 -0.223767E+02  0.614122E+01 -0.223755E+02  0.619009E+01 -0.185474E+02   -811.110   -799.956   -792.875    1146
  1147.00000 -0.223767E+02  0.614747E+01 -0.223753E+02  0.619634E+01 -0.185646E+02   -841.955   -831.598   -825.283    1147
  1148.00000 -0.223767E+02  0.615038E+01 -0.223753E+02  0.619924E+01 -0.185807E+02   -861.493   -852.243   -847.047    1148
  1149.00000 -0.223767E+02  0.615038E+01 -0.223752E+02  0.619928E+01 -0.185961E+02   -878.995   -870.239   -865.545    1149
  1150.00000 -0.223767E+02  0.615038E+01 -0.223752E+02  0.619932E+01 -0.186107E+02   -892.346   -884.025   -879.770    1150
  1151.00000 -0.223767E+02  0.615038E+01 -0.223752E+02  0.619937E+01 -0.186247E+02   -906.022   -897.752   -893.549    1151
  1152.00000 -0.223767E+02  0.615038E+01 -0.223752E+02  0.619941E+01 -0.186381E+02   -918.672   -910.423   -906.241    1152
  1153.00000 -0.223767E+02  0.615038E+01 -0.223752E+02  0.619946E+01 -0.186509E+02   -930.949   -922.699   -918.516    1153
  1154.00000 -0.223767E+02  0.615038E+01 -0.223752E+02  0.619950E+01 -0.186632E+02   -942.605   -934.358   -930.176    1154
  1155.00000 -0.223767E+02  0.615038E+01 -0.223752E+02  0.619955E+01 -0.186749E+02   -953.792   -945.545   -941.364    1155
  1156.00000 -0.223767E+02  0.615038E+01 -0.223752E+02  0.619959E+01 -0.186861E+02   -964.474   -956.230   -952.049    1156
  1157.00000 -0.223767E+02  0.615158E+01 -0.223752E+02  0.620080E+01 -0.186968E+02   -974.699   -966.457   -962.278    1157
  1158.00000 -0.223767E+02  0.615337E+01 -0.223752E+02  0.620258E+01 -0.187070E+02   -985.859   -977.410   -973.023    1158
  1159.00000 -0.223767E+02  0.615643E+01 -0.223753E+02  0.620565E+01 -0.187167E+02   -996.816   -988.230   -983.703    1159
  1160.00000 -0.223767E+02  0.616388E+01 -0.223754E+02  0.621309E+01 -0.187258E+02  -1009.755  -1000.582   -995.562    1160
  1161.00000 -0.223767E+02  0.617721E+01 -0.223755E+02  0.622642E+01 -0.187345E+02  -1032.226  -1022.145  -1016.084    1161
  1162.00000 -0.223767E+02  0.619667E+01 -0.223756E+02  0.624588E+01 -0.187427E+02  -1062.858  -1051.479  -1044.131    1162
  1163.00000 -0.223767E+02  0.622173E+01 -0.223757E+02  0.627094E+01 -0.187503E+02  -1101.618  -1088.422  -1079.240    1163
  1164.00000 -0.223767E+02  0.625129E+01 -0.223758E+02  0.630050E+01 -0.187572E+02  -1147.292  -1131.954  -1120.625    1164
  1165.00000 -0.223767E+02  0.628423E+01 -0.223759E+02  0.633344E+01 -0.187633E+02  -1198.237  -1180.443  -1166.678    1165
  1166.00000 -0.223767E+02  0.631893E+01 -0.223759E+02  0.636814E+01 -0.187686E+02  -1253.065  -1232.362  -1215.762    1166
  1167.00000 -0.223767E+02  0.635281E+01 -0.223759E+02  0.640202E+01 -0.187730E+02  -1311.863  -1286.901  -1266.439    1167
  1168.00000 -0.223767E+02  0.638119E+01 -0.223758E+02  0.643040E+01 -0.187768E+02  -1385.284  -1357.288  -1333.036    1168
  1169.00000 -0.223767E+02  0.640417E+01 -0.223757E+02  0.645338E+01 -0.187802E+02  -1444.378  -1417.942  -1395.446    1169
  1170.00000 -0.223767E+02  0.642050E+01 -0.223755E+02  0.646971E+01 -0.187832E+02  -1493.801  -1468.938  -1448.000    1170
  1171.00000 -0.223767E+02  0.642738E+01 -0.223753E+02  0.647659E+01 -0.187861E+02  -1527.682  -1506.038  -1488.314    1171
  1172.00000 -0.223767E+02  0.642962E+01 -0.223753E+02  0.647883E+01 -0.187887E+02  -1540.258  -1524.237  -1512.130    1172
  1173.00000 -0.223767E+02  0.642962E+01 -0.223752E+02  0.647884E+01 -0.187913E+02  -1546.847  -1534.779  -1526.684    1173
  1174.00000 -0.223767E+02  0.642962E+01 -0.223752E+02  0.647887E+01 -0.187939E+02  -1549.542  -1540.018  -1534.535    1174
  1175.00000 -0.223767E+02  0.642962E+01 -0.223752E+02  0.647891E+01 -0.187964E+02  -1554.315  -1545.574  -1540.908    1175
  1176.00000 -0.223767E+02  0.642962E+01 -0.223752E+02  0.647895E+01 -0.187989E+02  -1558.882  -1550.450  -1546.105    1176
  1177.00000 -0.223767E+02  0.642962E+01 -0.223752E+02  0.647899E+01 -0.188014E+02  -1563.820  -1555.454  -1551.179    1177
  1178.00000 -0.223767E+02  0.642962E+01 -0.223752E+02  0.647904E+01 -0.188038E+02  -1568.641  -1560.296  -1556.042    1178
  1179.00000 -0.223767E+02  0.642962E+01 -0.223752E+02  0.647908E+01 -0.188062E+02  -1573.471  -1565.126  -1560.873    1179
  1180.00000 -0.223767E+02  0.642962E+01 -0.223752E+02  0.647913E+01 -0.188086E+02  -1578.225  -1569.879  -1565.627    1180
  1181.00000 -0.223767E+02  0.643077E+01 -0.223752E+02  0.648028E+01 -0.188110E+02  -1582.935  -1574.589  -1570.335    1181
  1182.00000 -0.223767E+02  0.643209E+01 -0.223752E+02  0.648160E+01 -0.188133E+02  -1590.728  -1581.650  -1576.662    1182
  1183.00000 -0.223767E+02  0.643465E+01 -0.223753E+02  0.648416E+01 -0.188156E+02  -1597.799  -1588.446  -1583.172    1183
  1184.00000 -0.223767E+02  0.644182E+01 -0.223754E+02  0.649133E+01 -0.188178E+02  -1608.458  -1598.170  -1591.946    1184
  1185.00000 -0.223767E+02  0.645472E+01 -0.223755E+02  0.650423E+01 -0.188199E+02  -1630.641  -1617.100  -1607.591    1185
  1186.00000 -0.223767E+02  0.647413E+01 -0.223756E+02  0.652364E+01 -0.188219E+02  -1665.182  -1646.492  -1631.831    1186
  1187.00000 -0.223767E+02  0.649849E+01 -0.223757E+02  0.654800E+01 -0.188237E+02  -1726.104  -1696.768  -1671.416    1187
  1188.00000 -0.223767E+02  0.652783E+01 -0.223758E+02  0.657734E+01 -0.188254E+02  -1806.453  -1770.980  -1739.266    1188
  1189.00000 -0.223767E+02  0.656004E+01 -0.223758E+02  0.660955E+01 -0.188268E+02  -1903.223  -1858.284  -1817.244    1189
  1190.00000 -0.223767E+02  0.658647E+01 -0.223757E+02  0.663598E+01 -0.188281E+02  -2007.972  -1953.298  -1902.885    1190
  1191.00000 -0.223767E+02  0.660373E+01 -0.223755E+02  0.665324E+01 -0.188293E+02  -2085.065  -2029.031  -1977.390    1191
  1192.00000 -0.223767E+02  0.661742E+01 -0.223755E+02  0.666693E+01 -0.188303E+02  -2129.506  -2080.462  -2035.478    1192
  1193.00000 -0.223767E+02  0.663262E+01 -0.223755E+02  0.668213E+01 -0.188313E+02  -2169.470  -2124.322  -2083.625    1193
  1194.00000 -0.223767E+02  0.664609E+01 -0.223755E+02  0.669560E+01 -0.188321E+02  -2230.364  -2179.652  -2132.834    1194
  1195.00000 -0.223767E+02  0.665055E+01 -0.223753E+02  0.670006E+01 -0.188329E+02  -2281.986  -2235.581  -2191.023    1195
  1196.00000 -0.223767E+02  0.665176E+01 -0.223752E+02  0.670127E+01 -0.188336E+02  -2284.896  -2254.625  -2226.924    1196
  1196.41000 -0.233652E+02  0.665226E+01 -0.233637E+02  0.670539E+01 -0.188340E+02   -367.340   -777.898  -1613.758    1197
  1198.00000 -0.233652E+02  0.665226E+01 -0.233636E+02  0.670596E+01 -0.188775E+02   -715.779   -707.587   -703.452    1198
  1199.00000 -0.233652E+02  0.665226E+01 -0.233636E+02  0.670600E+01 -0.189048E+02   -734.115   -725.889   -721.720    1199
  1200.00000 -0.233652E+02  0.665226E+01 -0.233636E+02  0.670605E+01 -0.189299E+02   -750.891   -742.676   -738.516    1200
  1201.00000 -0.233652E+02  0.665226E+01 -0.233636E+02  0.670609E+01 -0.189524E+02   -765.862   -757.654   -753.498    1201
  1202.00000 -0.233652E+02  0.665226E+01 -0.233636E+02  0.670614E+01 -0.189730E+02   -780.043   -771.748   -767.543    1202
  1203.00000 -0.233652E+02  0.665226E+01 -0.233636E+02  0.670618E+01 -0.189923E+02   -797.445   -788.994   -784.613    1203
  1204.00000 -0.233652E+02  0.665226E+01 -0.233636E+02  0.670622E+01 -0.190107E+02   -814.623   -806.344   -802.135    1204
  1205.00000 -0.233652E+02  0.665441E+01 -0.233637E+02  0.670837E+01 -0.190283E+02   -831.301   -823.031   -818.831    1205
  1206.00000 -0.233652E+02  0.665571E+01 -0.233637E+02  0.670968E+01 -0.190450E+02   -849.635   -841.136   -836.705    1206
  1207.00000 -0.233652E+02  0.665851E+01 -0.233637E+02  0.671247E+01 -0.190610E+02   -865.681   -857.246   -852.878    1207
  1208.00000 -0.233652E+02  0.666703E+01 -0.233638E+02  0.672100E+01 -0.190761E+02   -883.187   -874.563   -870.004    1208
  1209.00000 -0.233652E+02  0.668004E+01 -0.233639E+02  0.673400E+01 -0.190903E+02   -905.811   -896.433   -891.109    1209
  1210.00000 -0.233652E+02  0.669865E+01 -0.233640E+02  0.675262E+01 -0.191033E+02   -931.157   -920.987   -914.863    1210
  1211.00000 -0.233652E+02  0.672295E+01 -0.233641E+02  0.677691E+01 -0.191150E+02   -961.285   -949.946   -942.647    1211
  1212.00000 -0.233652E+02  0.675248E+01 -0.233642E+02  0.680645E+01 -0.191251E+02   -995.518   -982.614   -973.761    1212
  1213.00000 -0.233652E+02  0.678508E+01 -0.233643E+02  0.683905E+01 -0.191338E+02  -1042.955  -1027.203  -1015.511    1213
  1214.00000 -0.233652E+02  0.682015E+01 -0.233643E+02  0.687411E+01 -0.191416E+02  -1099.097  -1082.328  -1069.558    1214
  1215.00000 -0.233652E+02  0.685275E+01 -0.233643E+02  0.690672E+01 -0.191484E+02  -1157.447  -1138.733  -1124.038    1215
  1216.00000 -0.233652E+02  0.688184E+01 -0.233642E+02  0.693580E+01 -0.191544E+02  -1210.292  -1190.671  -1175.103    1216
  1217.00000 -0.233652E+02  0.690797E+01 -0.233642E+02  0.696194E+01 -0.191596E+02  -1257.371  -1237.204  -1221.130    1217
  1218.00000 -0.233652E+02  0.692793E+01 -0.233640E+02  0.698189E+01 -0.191640E+02  -1300.409  -1279.379  -1262.635    1218
  1219.00000 -0.233652E+02  0.693721E+01 -0.233638E+02  0.699118E+01 -0.191680E+02  -1341.761  -1320.814  -1303.740    1219
  1220.00000 -0.233652E+02  0.693726E+01 -0.233636E+02  0.699123E+01 -0.191717E+02  -1360.457  -1345.326  -1334.128    1220
  1221.00000 -0.233652E+02  0.693850E+01 -0.233637E+02  0.699248E+01 -0.191753E+02  -1362.660  -1352.474  -1346.307    1221
  1222.00000 -0.233652E+02  0.693850E+01 -0.233636E+02  0.699251E+01 -0.191789E+02  -1372.699  -1363.275  -1357.910    1222
  1223.00000 -0.233652E+02  0.693974E+01 -0.233637E+02  0.699375E+01 -0.191825E+02  -1378.318  -1369.814  -1365.389    1223
  1224.00000 -0.233652E+02  0.693974E+01 -0.233636E+02  0.699379E+01 -0.191860E+02  -1388.584  -1379.609  -1374.717    1224
  1225.00000 -0.233652E+02  0.693974E+01 -0.233636E+02  0.699383E+01 -0.191895E+02  -1394.460  -1386.027  -1381.677    1225
  1226.00000 -0.233652E+02  0.693974E+01 -0.233636E+02  0.699387E+01 -0.191929E+02  -1401.495  -1393.099  -1388.791    1226
  1227.00000 -0.233652E+02  0.693974E+01 -0.233636E+02  0.699392E+01 -0.191963E+02  -1408.079  -1399.745  -1395.499    1227
  1228.00000 -0.233652E+02  0.693974E+01 -0.233636E+02  0.699396E+01 -0.191996E+02  -1414.758  -1406.424  -1402.179    1228
  1229.00000 -0.233652E+02  0.694152E+01 -0.233637E+02  0.699574E+01 -0.192029E+02  -1421.314  -1412.984  -1408.743    1229
  1230.00000 -0.233652E+02  0.694297E+01 -0.233637E+02  0.699719E+01 -0.192062E+02  -1432.345  -1423.148  -1418.031    1230
  1231.00000 -0.233652E+02  0.694534E+01 -0.233637E+02  0.699956E+01 -0.192094E+02  -1441.106  -1431.890  -1426.748    1231
  1232.00000 -0.233652E+02  0.695127E+01 -0.233638E+02  0.700549E+01 -0.192125E+02  -1452.755  -1443.004  -1437.320    1232
  1233.00000 -0.233652E+02  0.696522E+01 -0.233639E+02  0.701944E+01 -0.192156E+02  -1472.683  -1461.045  -1453.445    1233
  1234.00000 -0.233652E+02  0.698172E+01 -0.233640E+02  0.703594E+01 -0.192184E+02  -1511.380  -1494.967  -1482.548    1234
  1234.41000 -0.243536E+02  0.698848E+01 -0.243524E+02  0.704298E+01 -0.192209E+02   -339.731   -542.781   -794.829    1235
  1236.00000 -0.243536E+02  0.703746E+01 -0.243524E+02  0.709196E+01 -0.193106E+02   -597.150   -587.691   -582.270    1236
  1237.00000 -0.243536E+02  0.707274E+01 -0.243525E+02  0.712724E+01 -0.193519E+02   -643.108   -633.025   -626.987    1237
  1238.00000 -0.243536E+02  0.710075E+01 -0.243524E+02  0.715525E+01 -0.193868E+02   -686.912   -676.895   -670.921    1238
  1239.00000 -0.243536E+02  0.713651E+01 -0.243525E+02  0.719101E+01 -0.194154E+02   -724.887   -714.621   -708.398    1239
  1240.00000 -0.243536E+02  0.716761E+01 -0.243525E+02  0.722211E+01 -0.194387E+02   -765.982   -754.688   -747.441    1240
  1241.00000 -0.243536E+02  0.719390E+01 -0.243524E+02  0.724840E+01 -0.194578E+02   -805.820   -793.788   -785.823    1241
  1242.00000 -0.243536E+02  0.721345E+01 -0.243522E+02  0.726795E+01 -0.194750E+02   -846.826   -835.314   -827.834    1242
  1243.00000 -0.243536E+02  0.722228E+01 -0.243520E+02  0.727678E+01 -0.194905E+02   -878.609   -867.618   -860.662    1243
  1244.00000 -0.243536E+02  0.722501E+01 -0.243519E+02  0.727951E+01 -0.195049E+02   -899.250   -889.512   -883.820    1244
  1245.00000 -0.243536E+02  0.722501E+01 -0.243518E+02  0.727955E+01 -0.195186E+02   -914.298   -905.438   -900.637    1245
  1246.00000 -0.243536E+02  0.722501E+01 -0.243518E+02  0.727959E+01 -0.195316E+02   -926.443   -918.092   -913.805    1246
  1247.00000 -0.243536E+02  0.722501E+01 -0.243518E+02  0.727964E+01 -0.195440E+02   -938.498   -930.230   -926.028    1247
  1248.00000 -0.243536E+02  0.722501E+01 -0.243518E+02  0.727968E+01 -0.195560E+02   -949.797   -941.553   -937.375    1248
  1249.00000 -0.243536E+02  0.722501E+01 -0.243518E+02  0.727973E+01 -0.195673E+02   -960.696   -952.452   -948.272    1249
  1250.00000 -0.243536E+02  0.722501E+01 -0.243518E+02  0.727977E+01 -0.195782E+02   -971.072   -962.830   -958.651    1250
  1251.00000 -0.243536E+02  0.722501E+01 -0.243518E+02  0.727981E+01 -0.195886E+02   -981.015   -972.774   -968.596    1251
  1252.00000 -0.243536E+02  0.722501E+01 -0.243518E+02  0.727986E+01 -0.195986E+02   -990.516   -982.277   -978.101    1252
  1253.00000 -0.243536E+02  0.722727E+01 -0.243519E+02  0.728212E+01 -0.196081E+02   -999.607   -991.371   -987.196    1253
  1254.00000 -0.243536E+02  0.722920E+01 -0.243519E+02  0.728405E+01 -0.196171E+02  -1012.496  -1003.417   -998.491    1254
  1255.00000 -0.243536E+02  0.723297E+01 -0.243519E+02  0.728782E+01 -0.196258E+02  -1026.416  -1017.588  -1012.810    1255
  1256.00000 -0.243536E+02  0.724080E+01 -0.243520E+02  0.729565E+01 -0.196343E+02  -1043.403  -1034.224  -1029.110    1256
  1257.00000 -0.243536E+02  0.725488E+01 -0.243521E+02  0.730973E+01 -0.196424E+02  -1066.194  -1056.097  -1050.048    1257
  1258.00000 -0.243536E+02  0.727516E+01 -0.243522E+02  0.733001E+01 -0.196500E+02  -1097.634  -1085.891  -1078.177    1258
  1258.41000 -0.253421E+02  0.728348E+01 -0.253407E+02  0.733833E+01 -0.196589E+02   -312.396   -426.460   -532.787    1259
  1260.00000 -0.253421E+02  0.733405E+01 -0.253407E+02  0.738891E+01 -0.198151E+02   -511.628   -502.568   -497.557    1260
  1261.00000 -0.253421E+02  0.736962E+01 -0.253407E+02  0.742447E+01 -0.198824E+02   -559.989   -550.641   -545.337    1261
  1262.00000 -0.253421E+02  0.740571E+01 -0.253407E+02  0.746057E+01 -0.199340E+02   -602.002   -592.263   -586.574    1262
  1263.00000 -0.253421E+02  0.744185E+01 -0.253407E+02  0.749670E+01 -0.199727E+02   -650.469   -640.083   -633.759    1263
  1264.00000 -0.253421E+02  0.746217E+01 -0.253404E+02  0.751702E+01 -0.200052E+02   -695.670   -685.136   -678.643    1264
  1265.00000 -0.253421E+02  0.747508E+01 -0.253403E+02  0.752993E+01 -0.200334E+02   -726.218   -716.398   -710.622    1265
  1266.00000 -0.253421E+02  0.748461E+01 -0.253402E+02  0.753946E+01 -0.200581E+02   -751.823   -742.435   -737.092    1266
  1267.00000 -0.253421E+02  0.748737E+01 -0.253401E+02  0.754222E+01 -0.200800E+02   -772.643   -763.490   -758.381    1267
  1268.00000 -0.253421E+02  0.748805E+01 -0.253400E+02  0.754290E+01 -0.200996E+02   -789.586   -780.641   -775.795    1268
  1269.00000 -0.253421E+02  0.748805E+01 -0.253400E+02  0.754294E+01 -0.201184E+02   -807.801   -799.390   -795.048    1269
  1270.00000 -0.253421E+02  0.748805E+01 -0.253400E+02  0.754299E+01 -0.201363E+02   -824.486   -816.198   -811.980    1270
  1271.00000 -0.253421E+02  0.748805E+01 -0.253400E+02  0.754303E+01 -0.201534E+02   -840.872   -832.611   -828.421    1271
  1272.00000 -0.253421E+02  0.748805E+01 -0.253400E+02  0.754308E+01 -0.201698E+02   -856.429   -848.171   -843.983    1272
  1273.00000 -0.253421E+02  0.748805E+01 -0.253400E+02  0.754312E+01 -0.201854E+02   -871.365   -863.108   -858.920    1273
  1274.00000 -0.253421E+02  0.748805E+01 -0.253400E+02  0.754317E+01 -0.202004E+02   -885.629   -877.373   -873.186    1274
  1275.00000 -0.253421E+02  0.748805E+01 -0.253400E+02  0.754321E+01 -0.202147E+02   -899.282   -891.028   -886.841    1275
  1276.00000 -0.253421E+02  0.748805E+01 -0.253400E+02  0.754326E+01 -0.202284E+02   -912.338   -904.085   -899.900    1276
  1277.00000 -0.253421E+02  0.748997E+01 -0.253401E+02  0.754518E+01 -0.202415E+02   -924.828   -916.577   -912.393    1277
  1278.00000 -0.253421E+02  0.749125E+01 -0.253400E+02  0.754646E+01 -0.202540E+02   -938.958   -930.431   -925.968    1278
  1279.00000 -0.253421E+02  0.749468E+01 -0.253401E+02  0.754989E+01 -0.202659E+02   -951.092   -942.616   -938.203    1279
  1280.00000 -0.253421E+02  0.750262E+01 -0.253402E+02  0.755783E+01 -0.202771E+02   -965.733   -956.907   -952.140    1280
  1281.00000 -0.253421E+02  0.751667E+01 -0.253403E+02  0.757188E+01 -0.202875E+02   -984.084   -974.448   -968.861    1281
  1282.00000 -0.253421E+02  0.753731E+01 -0.253404E+02  0.759252E+01 -0.202969E+02  -1008.515   -997.295   -990.201    1282
  1283.00000 -0.253421E+02  0.756413E+01 -0.253406E+02  0.761934E+01 -0.203054E+02  -1048.723  -1035.359  -1025.984    1283
  1283.21000 -0.258484E+02  0.756977E+01 -0.258468E+02  0.762497E+01 -0.203074E+02   -382.092   -650.214   -920.918    1284
  1285.00000 -0.258484E+02  0.763374E+01 -0.258468E+02  0.768895E+01 -0.203671E+02   -709.893   -699.242   -692.632    1285
  1286.00000 -0.258484E+02  0.767135E+01 -0.258468E+02  0.772656E+01 -0.203936E+02   -752.762   -741.491   -734.265    1286
  1287.00000 -0.258484E+02  0.770771E+01 -0.258468E+02  0.776291E+01 -0.204147E+02   -795.791   -782.967   -774.247    1287
  1288.00000 -0.258484E+02  0.773893E+01 -0.258467E+02  0.779413E+01 -0.204321E+02   -847.159   -834.530   -825.928    1288
  1289.00000 -0.258484E+02  0.776389E+01 -0.258466E+02  0.781910E+01 -0.204472E+02   -889.742   -877.116   -868.520    1289
  1290.00000 -0.258484E+02  0.778196E+01 -0.258465E+02  0.783717E+01 -0.204606E+02   -926.017   -913.790   -905.596    1290
  1291.00000 -0.258484E+02  0.778671E+01 -0.258462E+02  0.784192E+01 -0.204726E+02   -953.648   -942.099   -934.588    1291
  1292.00000 -0.258484E+02  0.778804E+01 -0.258461E+02  0.784325E+01 -0.204839E+02   -966.281   -956.726   -951.216    1292
