 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4. 7.2023    Time:   9: 6:24
 Units: L = cm   , T = hours, M = mmol 



                               Node( 31)

         time            h        theta    Temp  
       1704.0000     -545.93  0.2856   20.000
       1705.0000     -571.47  0.2835   20.000
       1706.0000     -593.75  0.2816   20.000
       1707.0000     -620.06  0.2799   20.000
       1708.0000     -644.68  0.2784   20.000
       1709.0000     -667.61  0.2771   20.000
       1710.0000     -689.57  0.2758   20.000
       1711.0000     -709.59  0.2746   20.000
       1712.0000     -728.54  0.2734   20.000
       1713.0000     -746.66  0.2723   20.000
       1714.0000     -764.34  0.2713   20.000
       1715.0000     -785.05  0.2703   20.000
       1716.0000     -808.94  0.2692   20.000
       1717.0000     -833.01  0.2682   20.000
       1718.0000     -858.81  0.2671   20.000
       1719.0000     -880.26  0.2662   20.000
       1720.0000     -902.31  0.2653   20.000
       1721.0000     -920.14  0.2645   20.000
       1722.0000     -938.42  0.2638   20.000
       1723.0000     -953.10  0.2632   20.000
       1724.0000     -964.61  0.2627   20.000
       1725.0000     -974.63  0.2623   20.000
       1726.0000     -984.06  0.2619   20.000
       1727.0000     -993.06  0.2615   20.000
       1728.0000    -1003.03  0.2611   20.000
       1729.0000    -1015.08  0.2608   20.000
       1730.0000    -1026.59  0.2604   20.000
       1731.0000    -1037.98  0.2601   20.000
       1732.0000    -1049.07  0.2598   20.000
       1733.0000    -1059.94  0.2594   20.000
       1734.0000    -1072.24  0.2591   20.000
       1735.0000    -1084.18  0.2587   20.000
       1736.0000    -1097.10  0.2583   20.000
       1737.0000    -1118.06  0.2577   20.000
       1738.0000    -1145.10  0.2569   20.000
       1739.0000    -1180.18  0.2559   20.000
       1740.0000    -1227.33  0.2545   20.000
       1741.0000    -1280.86  0.2530   20.000
       1742.0000    -1362.38  0.2512   20.000
       1743.0000    -1448.26  0.2494   20.000
       1744.0000    -1529.10  0.2478   20.000
       1745.0000    -1598.63  0.2463   20.000
       1746.0000    -1652.05  0.2452   20.000
       1747.0000    -1673.63  0.2449   20.000
       1748.0000    -1686.85  0.2447   20.000
       1749.0000    -1693.21  0.2446   20.000
       1750.0000    -1698.87  0.2445   20.000
       1751.0000    -1703.96  0.2444   20.000
       1752.0000    -1708.96  0.2444   20.000
       1753.0000    -1713.89  0.2443   20.000
       1754.0000    -1718.79  0.2442   20.000
       1755.0000    -1723.66  0.2442   20.000
       1756.0000    -1728.50  0.2441   20.000
       1757.0000    -1733.31  0.2440   20.000
       1758.0000    -1742.29  0.2439   20.000
       1759.0000    -1751.74  0.2438   20.000
       1760.0000    -1764.23  0.2436   20.000
       1761.0000    -1791.71  0.2432   20.000
       1762.0000    -1829.55  0.2427   20.000
       1763.0000    -1885.38  0.2419   20.000
       1764.0000    -1934.40  0.2412   20.000
       1765.0000    -2021.46  0.2400   20.000
       1766.0000    -2077.76  0.2391   20.000
       1767.0000    -2179.76  0.2379   20.000
       1768.0000    -2323.96  0.2365   20.000
       1769.0000    -2423.72  0.2355   20.000
       1770.0000    -2479.47  0.2349   20.000
       1771.0000    -2509.81  0.2346   20.000
       1772.0000    -2519.01  0.2346   20.000
       1773.0000    -2526.41  0.2345   20.000
       1774.0000    -2543.33  0.2343   20.000
       1775.0000    -2562.94  0.2342   20.000
       1776.0000    -2571.21  0.2341   20.000
       1777.0000    -2575.52  0.2340   20.000
       1778.0000    -2578.61  0.2340   20.000
       1779.0000    -2581.13  0.2340   20.000
       1780.0000    -2583.48  0.2339   20.000
       1781.0000    -2585.73  0.2339   20.000
       1782.0000    -2592.61  0.2339   20.000
       1783.0000    -2598.82  0.2338   20.000
       1784.0000    -2606.32  0.2337   20.000
       1785.0000    -2616.91  0.2336   20.000
       1786.0000    -2635.29  0.2335   20.000
       1787.0000    -2656.54  0.2332   20.000
       1788.0000    -2691.15  0.2329   20.000
       1789.0000    -2739.91  0.2324   20.000
       1790.0000    -2867.12  0.2315   20.000
       1791.0000    -3021.02  0.2304   20.000
       1792.0000    -3214.65  0.2292   20.000
       1793.0000    -3364.65  0.2281   20.000
       1794.0000    -3447.01  0.2275   20.000
       1795.0000    -3555.47  0.2269   20.000
       1796.0000    -3575.22  0.2267   20.000
       1797.0000     -584.69  0.2824   20.000
       1798.0000     -605.09  0.2808   20.000
       1799.0000     -632.02  0.2792   20.000
       1800.0000     -656.48  0.2777   20.000
       1801.0000     -678.29  0.2764   20.000
       1802.0000     -698.51  0.2752   20.000
       1803.0000     -717.01  0.2741   20.000
       1804.0000     -734.04  0.2731   20.000
       1805.0000     -749.65  0.2722   20.000
       1806.0000     -764.77  0.2713   20.000
       1807.0000     -781.41  0.2704   20.000
       1808.0000     -800.59  0.2696   20.000
       1809.0000     -819.90  0.2688   20.000
       1810.0000     -842.96  0.2678   20.000
       1811.0000     -865.98  0.2668   20.000
       1812.0000     -891.13  0.2658   20.000
       1813.0000     -922.65  0.2645   20.000
       1814.0000     -946.15  0.2634   20.000
       1815.0000     -970.29  0.2624   20.000
       1816.0000     -995.76  0.2614   20.000
       1817.0000    -1025.67  0.2604   20.000
       1818.0000    -1047.81  0.2598   20.000
       1819.0000    -1071.11  0.2591   20.000
       1820.0000    -1091.34  0.2585   20.000
       1821.0000    -1103.49  0.2581   20.000
       1822.0000    -1113.82  0.2578   20.000
       1823.0000    -1123.35  0.2576   20.000
       1824.0000    -1132.59  0.2573   20.000
       1825.0000    -1141.57  0.2570   20.000
       1826.0000    -1150.36  0.2568   20.000
       1827.0000    -1158.94  0.2565   20.000
       1828.0000    -1167.34  0.2563   20.000
       1829.0000    -1175.54  0.2560   20.000
       1830.0000    -1185.66  0.2557   20.000
       1831.0000    -1195.15  0.2555   20.000
       1832.0000    -1206.20  0.2551   20.000
       1833.0000    -1222.55  0.2547   20.000
       1834.0000    -1247.47  0.2539   20.000
       1835.0000    -1281.30  0.2530   20.000
       1836.0000    -1342.13  0.2516   20.000
       1837.0000    -1417.31  0.2501   20.000
       1838.0000    -1499.91  0.2484   20.000
       1839.0000    -1584.61  0.2467   20.000
       1840.0000    -1618.52  0.2459   20.000
       1841.0000    -1663.56  0.2451   20.000
       1842.0000    -1702.13  0.2445   20.000
       1843.0000    -1745.61  0.2439   20.000
       1844.0000    -1772.27  0.2435   20.000
       1845.0000    -1782.99  0.2433   20.000
       1846.0000    -1789.28  0.2432   20.000
       1847.0000    -1794.27  0.2432   20.000
       1848.0000    -1798.86  0.2431   20.000
       1849.0000    -1803.32  0.2430   20.000
       1850.0000    -1807.71  0.2430   20.000
       1851.0000    -1812.07  0.2429   20.000
       1852.0000    -1816.40  0.2429   20.000
       1853.0000    -1820.71  0.2428   20.000
       1854.0000    -1831.17  0.2427   20.000
       1855.0000    -1842.24  0.2425   20.000
       1856.0000    -1853.81  0.2423   20.000
       1857.0000    -1877.65  0.2420   20.000
       1858.0000    -1924.04  0.2414   20.000
       1859.0000    -1989.89  0.2404   20.000
       1860.0000    -2075.23  0.2392   20.000
       1861.0000    -2193.72  0.2377   20.000
       1862.0000    -2364.95  0.2361   20.000
       1863.0000    -2535.04  0.2344   20.000
       1864.0000    -2682.08  0.2330   20.000
       1865.0000    -2776.49  0.2320   20.000
       1866.0000    -2886.66  0.2313   20.000
       1867.0000    -3001.24  0.2306   20.000
       1868.0000     -540.93  0.2861   20.000
       1869.0000     -567.71  0.2838   20.000
       1870.0000     -591.40  0.2818   20.000
       1871.0000     -617.23  0.2801   20.000
       1872.0000     -642.09  0.2786   20.000
       1873.0000     -665.32  0.2772   20.000
       1874.0000     -686.51  0.2759   20.000
       1875.0000     -706.04  0.2748   20.000
       1876.0000     -723.94  0.2737   20.000
       1877.0000     -740.39  0.2727   20.000
       1878.0000     -757.72  0.2717   20.000
       1879.0000     -773.66  0.2707   20.000
       1880.0000     -794.99  0.2698   20.000
       1881.0000     -818.98  0.2688   20.000
       1882.0000     -850.25  0.2675   20.000
       1883.0000     -886.89  0.2660   20.000
       1884.0000     -928.79  0.2642   20.000
       1885.0000     -974.22  0.2623   20.000
       1886.0000    -1033.93  0.2602   20.000
       1887.0000    -1105.08  0.2581   20.000
       1888.0000    -1169.76  0.2562   20.000
       1889.0000    -1225.79  0.2545   20.000
       1890.0000    -1271.82  0.2532   20.000
       1891.0000    -1314.84  0.2521   20.000
       1892.0000    -1334.93  0.2517   20.000
       1893.0000    -1344.29  0.2515   20.000
       1894.0000    -1352.41  0.2514   20.000
       1895.0000    -1359.65  0.2512   20.000
       1896.0000    -1366.78  0.2511   20.000
       1897.0000    -1373.77  0.2510   20.000
       1898.0000    -1380.69  0.2508   20.000
       1899.0000    -1387.53  0.2507   20.000
       1900.0000    -1394.29  0.2505   20.000
       1901.0000    -1400.97  0.2504   20.000
       1902.0000    -1411.04  0.2502   20.000
       1903.0000    -1421.56  0.2500   20.000
       1904.0000    -1433.69  0.2497   20.000
       1905.0000    -1452.52  0.2494   20.000
       1906.0000    -1489.82  0.2486   20.000
       1907.0000    -1541.16  0.2476   20.000
       1908.0000    -1605.96  0.2462   20.000
       1909.0000    -1690.52  0.2447   20.000
       1910.0000    -1816.87  0.2429   20.000
       1911.0000    -1943.29  0.2411   20.000
       1912.0000    -2065.32  0.2394   20.000
       1913.0000    -2187.43  0.2378   20.000
       1914.0000    -2312.37  0.2366   20.000
       1915.0000    -2403.40  0.2357   20.000
       1916.0000    -2437.57  0.2353   20.000
       1917.0000    -2454.40  0.2352   20.000
       1918.0000     -488.03  0.2905   20.000
       1919.0000     -523.71  0.2875   20.000
       1920.0000     -554.25  0.2850   20.000
       1921.0000     -579.67  0.2828   20.000
       1922.0000     -601.27  0.2810   20.000
       1923.0000     -628.46  0.2794   20.000
       1924.0000     -652.06  0.2780   20.000
       1925.0000     -674.59  0.2767   20.000
       1926.0000     -695.91  0.2754   20.000
       1927.0000     -715.49  0.2742   20.000
       1928.0000     -734.13  0.2731   20.000
       1929.0000     -753.78  0.2719   20.000
       1930.0000     -779.70  0.2705   20.000
       1931.0000     -820.16  0.2688   20.000
       1932.0000     -864.22  0.2669   20.000
       1933.0000     -913.13  0.2649   20.000
       1934.0000     -963.97  0.2627   20.000
       1935.0000    -1023.74  0.2605   20.000
       1936.0000    -1092.38  0.2585   20.000
       1937.0000    -1147.87  0.2568   20.000
       1938.0000    -1195.48  0.2554   20.000
       1939.0000    -1232.62  0.2543   20.000
       1940.0000    -1253.58  0.2537   20.000
       1941.0000    -1268.04  0.2533   20.000
       1942.0000    -1276.94  0.2530   20.000
       1943.0000    -1285.99  0.2528   20.000
       1944.0000    -1293.50  0.2526   20.000
       1945.0000    -1301.64  0.2524   20.000
       1946.0000    -1309.39  0.2523   20.000
       1947.0000    -1317.07  0.2521   20.000
       1948.0000    -1324.64  0.2520   20.000
       1949.0000    -1332.11  0.2518   20.000
       1950.0000    -1342.30  0.2516   20.000
       1951.0000    -1352.46  0.2514   20.000
       1952.0000    -1364.67  0.2511   20.000
       1953.0000    -1384.11  0.2507   20.000
       1954.0000    -1420.81  0.2500   20.000
       1955.0000     -382.38  0.3020   20.000
       1956.0000     -441.90  0.2951   20.000
       1957.0000     -496.44  0.2899   20.000
       1958.0000     -548.84  0.2854   20.000
       1959.0000     -591.97  0.2817   20.000
       1960.0000     -645.58  0.2784   20.000
       1961.0000     -689.85  0.2757   20.000
       1962.0000     -728.66  0.2734   20.000
       1963.0000     -759.41  0.2715   20.000
       1964.0000     -784.62  0.2703   20.000
       1965.0000     -807.61  0.2693   20.000
       1966.0000     -825.40  0.2685   20.000
       1967.0000     -843.35  0.2678   20.000
       1968.0000     -860.43  0.2671   20.000
       1969.0000     -874.74  0.2665   20.000
       1970.0000     -888.64  0.2659   20.000
       1971.0000     -901.66  0.2653   20.000
       1972.0000     -914.20  0.2648   20.000
       1973.0000     -926.14  0.2643   20.000
       1974.0000     -939.35  0.2638   20.000
       1975.0000     -951.32  0.2632   20.000
       1976.0000     -963.67  0.2627   20.000
       1977.0000     -979.21  0.2621   20.000
       1978.0000    -1004.14  0.2611   20.000
       1979.0000    -1047.29  0.2598   20.000
       1980.0000    -1098.43  0.2583   20.000
       1981.0000    -1157.05  0.2566   20.000
       1982.0000    -1220.73  0.2547   20.000
       1983.0000    -1288.83  0.2527   20.000
       1984.0000    -1377.75  0.2509   20.000
       1985.0000    -1453.47  0.2493   20.000
       1986.0000    -1517.96  0.2480   20.000
       1987.0000    -1567.68  0.2470   20.000
       1988.0000    -1592.75  0.2464   20.000
       1989.0000    -1604.53  0.2462   20.000
       1990.0000     -399.86  0.3000   20.000
       1991.0000     -444.40  0.2948   20.000
       1992.0000     -483.17  0.2910   20.000
       1993.0000     -520.12  0.2878   20.000
       1994.0000     -549.98  0.2853   20.000
       1995.0000     -575.40  0.2831   20.000
       1996.0000     -597.28  0.2813   20.000
       1997.0000     -624.36  0.2797   20.000
       1998.0000     -649.26  0.2782   20.000
       1999.0000     -672.76  0.2768   20.000
       2000.0000     -694.56  0.2755   20.000
       2001.0000     -716.97  0.2741   20.000
       2002.0000     -743.01  0.2726   20.000
       2003.0000     -771.97  0.2709   20.000
       2004.0000     -816.93  0.2689   20.000
       2005.0000     -865.26  0.2669   20.000
       2006.0000     -916.92  0.2647   20.000
       2007.0000     -967.78  0.2625   20.000
       2008.0000    -1026.21  0.2604   20.000
       2009.0000    -1082.03  0.2588   20.000
       2010.0000    -1112.24  0.2578   20.000
       2011.0000    -1137.77  0.2571   20.000
       2012.0000    -1150.04  0.2567   20.000
       2013.0000    -1163.28  0.2564   20.000
       2014.0000    -1171.56  0.2561   20.000
       2015.0000    -1180.25  0.2559   20.000
       2016.0000    -1188.05  0.2557   20.000
       2017.0000    -1195.88  0.2554   20.000
       2018.0000    -1203.42  0.2552   20.000
       2019.0000    -1210.83  0.2550   20.000
       2020.0000    -1218.05  0.2548   20.000
       2021.0000    -1225.12  0.2546   20.000
       2022.0000    -1233.81  0.2543   20.000
       2023.0000    -1242.00  0.2541   20.000
       2024.0000    -1251.20  0.2538   20.000
       2025.0000    -1264.62  0.2534   20.000
       2026.0000    -1291.05  0.2527   20.000
       2027.0000    -1340.82  0.2516   20.000
       2028.0000    -1405.78  0.2503   20.000
       2029.0000    -1482.79  0.2488   20.000
       2030.0000    -1568.02  0.2470   20.000
       2031.0000    -1662.47  0.2451   20.000
       2032.0000    -1719.35  0.2442   20.000
       2033.0000    -1817.39  0.2429   20.000
       2034.0000    -1876.47  0.2420   20.000
       2035.0000    -1904.64  0.2416   20.000
       2036.0000    -1920.71  0.2414   20.000
       2037.0000    -1926.44  0.2413   20.000
       2038.0000    -1931.64  0.2412   20.000
       2039.0000    -1935.41  0.2412   20.000
       2040.0000    -1939.24  0.2411   20.000
       2041.0000    -1942.84  0.2411   20.000
       2042.0000    -1946.45  0.2410   20.000
       2043.0000    -1950.00  0.2410   20.000
       2044.0000    -1953.54  0.2409   20.000
       2045.0000    -1957.06  0.2409   20.000
       2046.0000    -1964.30  0.2408   20.000
       2047.0000    -1972.11  0.2407   20.000
       2048.0000    -1980.76  0.2406   20.000
       2049.0000     -444.82  0.2948   20.000
       2050.0000     -493.77  0.2900   20.000
       2051.0000     -541.62  0.2860   20.000
       2052.0000     -583.85  0.2825   20.000
       2053.0000     -630.66  0.2793   20.000
       2054.0000     -681.10  0.2763   20.000
       2055.0000     -727.52  0.2735   20.000
       2056.0000     -769.95  0.2709   20.000
       2057.0000     -823.28  0.2687   20.000
       2058.0000     -865.49  0.2668   20.000
       2059.0000     -898.65  0.2654   20.000
       2060.0000     -916.33  0.2647   20.000
       2061.0000     -929.58  0.2641   20.000
       2062.0000     -941.18  0.2637   20.000
       2063.0000     -952.05  0.2632   20.000
       2064.0000     -962.37  0.2628   20.000
       2065.0000     -972.24  0.2624   20.000
       2066.0000     -981.68  0.2620   20.000
       2067.0000     -990.71  0.2616   20.000
       2068.0000    -1000.12  0.2612   20.000
       2069.0000    -1012.03  0.2608   20.000
       2070.0000    -1026.05  0.2604   20.000
       2071.0000    -1039.18  0.2600   20.000
       2072.0000    -1053.10  0.2596   20.000
       2073.0000    -1071.25  0.2591   20.000
       2074.0000    -1101.84  0.2582   20.000
       2075.0000    -1142.44  0.2570   20.000
       2076.0000    -1192.74  0.2556   20.000
       2077.0000    -1249.11  0.2539   20.000
       2078.0000    -1322.26  0.2520   20.000
       2079.0000    -1418.54  0.2501   20.000
       2080.0000    -1510.93  0.2481   20.000
       2081.0000    -1588.00  0.2466   20.000
       2082.0000    -1637.54  0.2455   20.000
       2083.0000    -1694.41  0.2446   20.000
       2084.0000    -1719.51  0.2442   20.000
       2085.0000    -1729.32  0.2441   20.000
       2086.0000     -414.57  0.2983   20.000
       2087.0000     -454.57  0.2936   20.000
       2088.0000     -493.38  0.2901   20.000
       2089.0000     -528.08  0.2871   20.000
       2090.0000     -556.16  0.2847   20.000
       2091.0000     -580.69  0.2827   20.000
       2092.0000     -602.95  0.2809   20.000
       2093.0000     -629.90  0.2794   20.000
       2094.0000     -655.06  0.2778   20.000
       2095.0000     -678.41  0.2764   20.000
       2096.0000     -699.75  0.2751   20.000
       2097.0000     -721.49  0.2739   20.000
       2098.0000     -747.65  0.2723   20.000
       2099.0000     -778.19  0.2706   20.000
       2100.0000     -825.66  0.2686   20.000
       2101.0000     -875.07  0.2665   20.000
       2102.0000     -927.92  0.2642   20.000
       2103.0000     -978.84  0.2621   20.000
       2104.0000    -1040.97  0.2600   20.000
       2105.0000    -1100.47  0.2582   20.000
       2106.0000    -1149.74  0.2568   20.000
       2107.0000    -1188.48  0.2556   20.000
       2108.0000    -1207.66  0.2550   20.000
       2109.0000    -1216.94  0.2548   20.000
       2110.0000     -346.70  0.3066   20.000
       2111.0000     -403.63  0.2995   20.000
       2112.0000     -445.79  0.2946   20.000
       2113.0000     -483.77  0.2909   20.000
       2114.0000     -517.87  0.2879   20.000
       2115.0000     -548.17  0.2854   20.000
       2116.0000     -573.62  0.2833   20.000
       2117.0000     -595.68  0.2815   20.000
       2118.0000     -623.51  0.2797   20.000
       2119.0000     -648.53  0.2782   20.000
       2120.0000     -672.38  0.2768   20.000
       2121.0000     -696.06  0.2754   20.000
       2122.0000     -724.36  0.2737   20.000
       2123.0000     -754.36  0.2719   20.000
       2124.0000     -795.95  0.2698   20.000
       2125.0000     -848.20  0.2676   20.000
       2126.0000     -902.66  0.2653   20.000
       2127.0000     -956.98  0.2630   20.000
       2128.0000    -1011.03  0.2609   20.000
       2129.0000    -1073.37  0.2591   20.000
       2130.0000    -1123.21  0.2575   20.000
       2131.0000    -1163.94  0.2564   20.000
       2132.0000    -1186.22  0.2557   20.000
       2133.0000    -1202.73  0.2552   20.000
       2134.0000    -1213.10  0.2549   20.000
       2135.0000    -1225.45  0.2546   20.000
       2136.0000    -1235.54  0.2543   20.000
       2137.0000    -1242.34  0.2541   20.000
       2138.0000    -1249.28  0.2539   20.000
       2139.0000    -1255.59  0.2537   20.000
       2140.0000    -1261.87  0.2535   20.000
       2141.0000    -1267.94  0.2533   20.000
       2142.0000    -1275.73  0.2531   20.000
       2143.0000    -1283.09  0.2529   20.000
       2144.0000    -1292.71  0.2526   20.000
       2145.0000    -1310.91  0.2522   20.000
       2146.0000    -1346.32  0.2515   20.000
       2147.0000    -1397.79  0.2505   20.000
       2148.0000    -1462.89  0.2492   20.000
       2149.0000    -1539.82  0.2476   20.000
       2150.0000    -1626.50  0.2458   20.000
       2151.0000    -1742.96  0.2439   20.000
       2152.0000    -1866.35  0.2422   20.000
       2153.0000    -1967.06  0.2407   20.000
       2154.0000    -2036.21  0.2397   20.000
       2155.0000    -2102.57  0.2388   20.000
       2156.0000    -2125.91  0.2384   20.000
       2157.0000    -2146.64  0.2382   20.000
       2158.0000    -2150.84  0.2381   20.000
       2159.0000     -457.84  0.2933   20.000
       2160.0000     -496.40  0.2898   20.000
       2161.0000     -530.77  0.2869   20.000
       2162.0000     -559.86  0.2845   20.000
       2163.0000     -583.41  0.2825   20.000
       2164.0000     -606.69  0.2807   20.000
       2165.0000     -633.10  0.2792   20.000
       2166.0000     -657.93  0.2777   20.000
       2167.0000     -680.80  0.2763   20.000
       2168.0000     -701.88  0.2750   20.000
       2169.0000     -723.43  0.2737   20.000
       2170.0000     -748.55  0.2723   20.000
       2171.0000     -779.16  0.2705   20.000
       2172.0000     -827.27  0.2685   20.000
       2173.0000     -876.11  0.2664   20.000
       2174.0000     -928.11  0.2642   20.000
       2175.0000     -977.72  0.2621   20.000
       2176.0000    -1038.44  0.2601   20.000
       2177.0000    -1098.50  0.2583   20.000
       2178.0000    -1147.35  0.2568   20.000
       2179.0000    -1183.82  0.2558   20.000
       2180.0000    -1203.41  0.2552   20.000
       2181.0000    -1216.60  0.2548   20.000
       2182.0000    -1226.64  0.2545   20.000
       2183.0000    -1237.23  0.2542   20.000
       2184.0000    -1248.18  0.2539   20.000
       2185.0000    -1258.52  0.2536   20.000
       2186.0000    -1267.62  0.2533   20.000
       2187.0000    -1275.96  0.2531   20.000
       2188.0000    -1282.30  0.2529   20.000
       2189.0000    -1288.52  0.2527   20.000
       2190.0000    -1304.75  0.2524   20.000
       2191.0000    -1319.27  0.2521   20.000
       2192.0000    -1332.87  0.2518   20.000
       2193.0000    -1345.41  0.2515   20.000
       2194.0000    -1360.63  0.2512   20.000
       2195.0000    -1377.02  0.2509   20.000
       2196.0000    -1399.66  0.2504   20.000
       2197.0000    -1428.71  0.2498   20.000
       2198.0000    -1479.74  0.2488   20.000
       2199.0000    -1545.18  0.2475   20.000
       2200.0000    -1581.89  0.2467   20.000
       2201.0000    -1618.21  0.2460   20.000
       2202.0000    -1653.21  0.2453   20.000
       2203.0000    -1678.22  0.2448   20.000
       2204.0000    -1690.47  0.2446   20.000
       2205.0000    -1696.95  0.2445   20.000
       2206.0000    -1702.52  0.2445   20.000
       2207.0000    -1707.60  0.2444   20.000
       2208.0000    -1712.58  0.2443   20.000
       2209.0000    -1717.49  0.2443   20.000
       2210.0000    -1722.37  0.2442   20.000
       2211.0000    -1727.21  0.2441   20.000
       2212.0000    -1732.04  0.2441   20.000
       2213.0000    -1736.83  0.2440   20.000
       2214.0000    -1745.30  0.2439   20.000
       2215.0000    -1753.58  0.2437   20.000
       2216.0000    -1762.73  0.2436   20.000
       2217.0000    -1779.50  0.2434   20.000
       2218.0000     -425.45  0.2970   20.000
       2219.0000     -473.97  0.2917   20.000
       2220.0000     -524.93  0.2874   20.000
       2221.0000     -570.52  0.2836   20.000
       2222.0000     -613.90  0.2803   20.000
       2223.0000     -662.05  0.2774   20.000
       2224.0000     -706.30  0.2747   20.000
       2225.0000     -743.94  0.2725   20.000
       2226.0000     -776.07  0.2706   20.000
       2227.0000     -805.05  0.2694   20.000
       2228.0000     -825.51  0.2685   20.000
       2229.0000     -843.01  0.2678   20.000
       2230.0000     -858.14  0.2672   20.000
       2231.0000     -872.68  0.2666   20.000
       2232.0000     -886.42  0.2660   20.000
       2233.0000     -899.60  0.2654   20.000
       2234.0000     -912.19  0.2649   20.000
       2235.0000     -924.23  0.2644   20.000
       2236.0000     -935.75  0.2639   20.000
       2237.0000     -946.78  0.2634   20.000
       2238.0000     -958.62  0.2629   20.000
       2239.0000     -969.72  0.2625   20.000
       2240.0000     -980.76  0.2620   20.000
       2241.0000     -992.16  0.2615   20.000
       2242.0000    -1006.56  0.2610   20.000
       2243.0000    -1028.04  0.2604   20.000
       2244.0000    -1066.99  0.2593   20.000
       2245.0000    -1113.94  0.2579   20.000
       2246.0000    -1153.75  0.2567   20.000
       2247.0000    -1188.59  0.2556   20.000
       2248.0000    -1208.16  0.2550   20.000
       2249.0000    -1235.44  0.2543   20.000
       2250.0000    -1259.43  0.2536   20.000
       2251.0000    -1274.79  0.2531   20.000
       2252.0000    -1282.72  0.2529   20.000
       2253.0000    -1289.71  0.2527   20.000
       2254.0000    -1297.18  0.2525   20.000
       2255.0000    -1305.04  0.2524   20.000
       2256.0000    -1312.73  0.2522   20.000
end
