  0.4043  -0.215E+00 -0.6667E+00  0.4416E-04  0.8353E+02  0.1922E+01    1.0000  0.3299E-24
  0.4043  -0.278E+00 -0.5556E+00  0.4997E-04  0.8243E+02  0.1916E+01    1.0000  0.1166E-23
  0.4043  -0.359E+00 -0.4444E+00  0.5656E-04  0.8119E+02  0.1909E+01    0.9999  0.4164E-23
  0.4043  -0.464E+00 -0.3333E+00  0.6400E-04  0.7979E+02  0.1902E+01    0.9999  0.1473E-22
  0.4043  -0.599E+00 -0.2222E+00  0.7242E-04  0.7823E+02  0.1893E+01    0.9999  0.5216E-22
  0.4043  -0.774E+00 -0.1111E+00  0.8195E-04  0.7648E+02  0.1884E+01    0.9998  0.1847E-21
  0.4042  -0.100E+01  0.0000E+00  0.9271E-04  0.7452E+02  0.1872E+01    0.9997  0.6551E-21
  0.4042  -0.129E+01  0.1111E+00  0.1049E-03  0.7234E+02  0.1859E+01    0.9996  0.2320E-20
  0.4042  -0.167E+01  0.2222E+00  0.1186E-03  0.6991E+02  0.1845E+01    0.9994  0.8208E-20
  0.4041  -0.215E+01  0.3333E+00  0.1341E-03  0.6720E+02  0.1827E+01    0.9991  0.2905E-19
  0.4040  -0.278E+01  0.4444E+00  0.1515E-03  0.6421E+02  0.1808E+01    0.9987  0.1027E-18
  0.4039  -0.359E+01  0.5556E+00  0.1711E-03  0.6091E+02  0.1785E+01    0.9981  0.3625E-18
  0.4037  -0.464E+01  0.6667E+00  0.1929E-03  0.5728E+02  0.1758E+01    0.9972  0.1278E-17
  0.4034  -0.599E+01  0.7778E+00  0.2172E-03  0.5332E+02  0.1727E+01    0.9960  0.4489E-17
  0.4030  -0.774E+01  0.8889E+00  0.2440E-03  0.4903E+02  0.1690E+01    0.9941  0.1572E-16
  0.4024  -0.100E+02  0.1000E+01  0.2731E-03  0.4443E+02  0.1648E+01    0.9914  0.5470E-16
  0.4016  -0.129E+02  0.1111E+01  0.3043E-03  0.3954E+02  0.1597E+01    0.9876  0.1888E-15
  0.4004  -0.167E+02  0.1222E+01  0.3366E-03  0.3444E+02  0.1537E+01    0.9821  0.6443E-15
  0.3987  -0.215E+02  0.1333E+01  0.3688E-03  0.2921E+02  0.1466E+01    0.9742  0.2162E-14
  0.3962  -0.278E+02  0.1444E+01  0.3985E-03  0.2400E+02  0.1380E+01    0.9632  0.7089E-14
  0.3929  -0.359E+02  0.1556E+01  0.4226E-03  0.1898E+02  0.1278E+01    0.9479  0.2251E-13
  0.3884  -0.464E+02  0.1667E+01  0.4374E-03  0.1434E+02  0.1157E+01    0.9273  0.6852E-13
  0.3824  -0.599E+02  0.1778E+01  0.4387E-03  0.1029E+02  0.1012E+01    0.9002  0.1973E-12
  0.3749  -0.774E+02  0.1889E+01  0.4236E-03  0.6963E+01  0.8428E+00    0.8657  0.5307E-12
  0.3657  -0.100E+03  0.2000E+01  0.3915E-03  0.4427E+01  0.6461E+00    0.8236  0.1316E-11
  0.3549  -0.129E+03  0.2111E+01  0.3452E-03  0.2642E+01  0.4219E+00    0.7746  0.2981E-11
  0.3430  -0.167E+03  0.2222E+01  0.2904E-03  0.1484E+01  0.1714E+00    0.7200  0.6135E-11
  0.3303  -0.215E+03  0.2333E+01  0.2337E-03  0.7892E+00 -0.1028E+00    0.6622  0.1148E-10
  0.3174  -0.278E+03  0.2444E+01  0.1810E-03  0.4006E+00 -0.3973E+00    0.6032  0.1963E-10
  0.3047  -0.359E+03  0.2556E+01  0.1357E-03  0.1958E+00 -0.7081E+00    0.5451  0.3094E-10
  0.2925  -0.464E+03  0.2667E+01  0.9927E-04  0.9295E-01 -0.1032E+01    0.4896  0.4541E-10
  0.2812  -0.599E+03  0.2778E+01  0.7123E-04  0.4317E-01 -0.1365E+01    0.4377  0.6270E-10
  0.2707  -0.774E+03  0.2889E+01  0.5040E-04  0.1973E-01 -0.1705E+01    0.3900  0.8227E-10
  0.2612  -0.100E+04  0.3000E+01  0.3530E-04  0.8911E-02 -0.2050E+01    0.3465  0.1034E-09
  0.2526  -0.129E+04  0.3111E+01  0.2455E-04  0.3993E-02 -0.2399E+01    0.3074  0.1255E-09
  0.2450  -0.167E+04  0.3222E+01  0.1698E-04  0.1779E-02 -0.2750E+01    0.2724  0.1479E-09
  0.2381  -0.215E+04  0.3333E+01  0.1171E-04  0.7895E-03 -0.3103E+01    0.2411  0.1702E-09
  0.2320  -0.278E+04  0.3444E+01  0.8054E-05  0.3494E-03 -0.3457E+01    0.2133  0.1917E-09
  0.2266  -0.359E+04  0.3556E+01  0.5530E-05  0.1543E-03 -0.3812E+01    0.1887  0.2124E-09
  0.2218  -0.464E+04  0.3667E+01  0.3792E-05  0.6809E-04 -0.4167E+01    0.1668  0.2319E-09
  0.2176  -0.599E+04  0.3778E+01  0.2599E-05  0.3001E-04 -0.4523E+01    0.1474  0.2501E-09
