 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 7.2023    Time:  15:59:56
 Units: L = cm   , T = hours, M = mmol 



                               Node( 38)

         time            h        theta    Temp  
          1.0000     -547.41  0.2200   20.000
          2.0000     -687.20  0.2035   20.000
          3.0000     -773.95  0.1946   20.000
          4.0000     -862.49  0.1884   20.000
          5.0000     -928.18  0.1840   20.000
          6.0000     -978.43  0.1805   20.000
          7.0000    -1026.93  0.1777   20.000
          8.0000    -1080.54  0.1752   20.000
          9.0000    -1127.25  0.1730   20.000
         10.0000    -1171.14  0.1709   20.000
         11.0000    -1210.24  0.1691   20.000
         12.0000    -1245.80  0.1675   20.000
         13.0000    -1277.83  0.1660   20.000
         14.0000    -1317.43  0.1646   20.000
         15.0000    -1359.68  0.1633   20.000
         16.0000    -1399.01  0.1621   20.000
         17.0000    -1435.41  0.1609   20.000
         18.0000    -1466.24  0.1600   20.000
         19.0000    -1494.26  0.1591   20.000
         20.0000    -1519.19  0.1584   20.000
         21.0000    -1542.31  0.1577   20.000
         22.0000    -1563.38  0.1570   20.000
         23.0000    -1582.94  0.1564   20.000
         24.0000    -1601.25  0.1559   20.000
         25.0000    -1618.41  0.1554   20.000
         26.0000     -453.31  0.2337   20.000
         27.0000     -633.07  0.2090   20.000
         28.0000     -746.05  0.1975   20.000
         29.0000     -833.52  0.1906   20.000
         30.0000     -905.26  0.1856   20.000
         31.0000     -960.57  0.1817   20.000
         32.0000    -1002.51  0.1788   20.000
         33.0000    -1060.55  0.1762   20.000
         34.0000    -1107.85  0.1738   20.000
         35.0000    -1153.03  0.1718   20.000
         36.0000    -1192.04  0.1699   20.000
         37.0000    -1227.41  0.1683   20.000
         38.0000    -1258.88  0.1668   20.000
         39.0000    -1287.98  0.1655   20.000
         40.0000    -1329.97  0.1642   20.000
         41.0000    -1368.10  0.1630   20.000
         42.0000    -1404.35  0.1619   20.000
         43.0000    -1436.92  0.1609   20.000
         44.0000    -1465.53  0.1600   20.000
         45.0000    -1491.17  0.1592   20.000
         46.0000    -1514.35  0.1585   20.000
         47.0000    -1536.27  0.1579   20.000
         48.0000    -1556.80  0.1572   20.000
         49.0000    -1576.19  0.1566   20.000
         50.0000    -1594.46  0.1561   20.000
         51.0000    -1611.68  0.1556   20.000
         52.0000    -1627.92  0.1551   20.000
         53.0000    -1643.23  0.1546   20.000
         54.0000    -1658.01  0.1541   20.000
         55.0000    -1675.25  0.1537   20.000
         56.0000    -1696.63  0.1533   20.000
         57.0000    -1717.91  0.1529   20.000
         58.0000    -1740.29  0.1524   20.000
         59.0000    -1763.54  0.1520   20.000
         60.0000    -1786.89  0.1515   20.000
         61.0000    -1810.17  0.1510   20.000
         62.0000    -1832.78  0.1506   20.000
         63.0000    -1855.01  0.1501   20.000
         64.0000    -1875.58  0.1497   20.000
         65.0000    -1894.78  0.1494   20.000
         66.0000    -1914.83  0.1490   20.000
         67.0000    -1933.37  0.1486   20.000
         68.0000    -1950.50  0.1483   20.000
         69.0000    -1964.90  0.1480   20.000
         70.0000    -1978.40  0.1477   20.000
         71.0000    -1991.79  0.1474   20.000
         72.0000    -2003.94  0.1472   20.000
         73.0000    -2017.04  0.1469   20.000
         74.0000    -2030.29  0.1467   20.000
         75.0000    -2043.01  0.1464   20.000
         76.0000    -2054.96  0.1462   20.000
         77.0000    -2065.93  0.1460   20.000
         78.0000    -2076.78  0.1458   20.000
         79.0000    -2087.57  0.1456   20.000
         80.0000    -2100.40  0.1453   20.000
         81.0000    -2113.50  0.1450   20.000
         82.0000    -2129.03  0.1447   20.000
         83.0000    -2145.71  0.1444   20.000
         84.0000    -2169.77  0.1440   20.000
         85.0000    -2199.12  0.1437   20.000
         86.0000    -2229.81  0.1433   20.000
         87.0000    -2261.79  0.1429   20.000
         88.0000    -2291.91  0.1425   20.000
         89.0000    -2319.70  0.1421   20.000
         90.0000    -2345.63  0.1418   20.000
         91.0000    -2368.78  0.1415   20.000
         92.0000    -2387.88  0.1413   20.000
         93.0000    -2404.28  0.1411   20.000
         94.0000    -2414.78  0.1409   20.000
         95.0000    -2424.20  0.1408   20.000
         96.0000    -2433.03  0.1407   20.000
         97.0000    -2441.72  0.1406   20.000
         98.0000    -2450.26  0.1405   20.000
         99.0000    -2458.71  0.1404   20.000
        100.0000    -2467.05  0.1403   20.000
        101.0000    -2475.29  0.1402   20.000
        102.0000    -2484.14  0.1401   20.000
        103.0000    -2492.74  0.1399   20.000
        104.0000    -2502.00  0.1398   20.000
        105.0000    -2514.20  0.1397   20.000
        106.0000    -2530.64  0.1395   20.000
        107.0000    -2551.03  0.1392   20.000
        108.0000    -2575.37  0.1389   20.000
        109.0000    -2603.73  0.1385   20.000
        110.0000    -2633.89  0.1382   20.000
        111.0000    -2665.16  0.1378   20.000
        112.0000    -2695.06  0.1374   20.000
        113.0000    -2722.07  0.1370   20.000
        114.0000    -2743.49  0.1368   20.000
        115.0000    -2760.05  0.1365   20.000
        116.0000    -2772.64  0.1364   20.000
        117.0000    -2782.85  0.1363   20.000
        118.0000    -2790.16  0.1362   20.000
        119.0000    -2797.35  0.1361   20.000
        120.0000    -2804.29  0.1361   20.000
        121.0000    -2811.13  0.1360   20.000
        122.0000     -954.48  0.1821   20.000
        123.0000    -1003.32  0.1788   20.000
        124.0000    -1060.29  0.1761   20.000
        125.0000    -1110.74  0.1738   20.000
        126.0000    -1153.55  0.1717   20.000
        127.0000    -1191.88  0.1700   20.000
        128.0000    -1225.51  0.1684   20.000
        129.0000    -1256.33  0.1670   20.000
        130.0000    -1284.81  0.1656   20.000
        131.0000    -1325.32  0.1643   20.000
        132.0000    -1367.48  0.1630   20.000
        133.0000    -1409.00  0.1618   20.000
        134.0000    -1449.19  0.1605   20.000
        135.0000    -1487.06  0.1594   20.000
        136.0000    -1521.99  0.1583   20.000
        137.0000    -1553.86  0.1573   20.000
        138.0000    -1581.08  0.1565   20.000
        139.0000    -1603.69  0.1558   20.000
        140.0000    -1621.89  0.1552   20.000
        141.0000    -1637.80  0.1548   20.000
        142.0000    -1652.66  0.1543   20.000
        143.0000    -1667.30  0.1539   20.000
        144.0000    -1687.75  0.1535   20.000
        145.0000    -1707.63  0.1531   20.000
        146.0000    -1727.18  0.1527   20.000
        147.0000    -1746.19  0.1523   20.000
        148.0000    -1764.71  0.1519   20.000
        149.0000    -1782.73  0.1516   20.000
        150.0000    -1801.10  0.1512   20.000
        151.0000    -1818.81  0.1509   20.000
        152.0000    -1836.60  0.1505   20.000
        153.0000    -1855.24  0.1501   20.000
        154.0000    -1875.10  0.1498   20.000
        155.0000    -1896.95  0.1493   20.000
        156.0000    -1923.01  0.1488   20.000
        157.0000    -1950.96  0.1483   20.000
        158.0000    -1978.81  0.1477   20.000
        159.0000    -2007.27  0.1471   20.000
        160.0000    -2031.99  0.1466   20.000
        161.0000    -2055.42  0.1462   20.000
        162.0000    -2078.89  0.1457   20.000
        163.0000    -2094.39  0.1454   20.000
        164.0000    -2108.21  0.1451   20.000
        165.0000    -2117.32  0.1450   20.000
        166.0000    -2126.46  0.1448   20.000
        167.0000    -2134.78  0.1446   20.000
        168.0000    -2143.01  0.1445   20.000
        169.0000    -2151.35  0.1443   20.000
        170.0000    -2162.26  0.1441   20.000
        171.0000    -2174.23  0.1440   20.000
        172.0000    -2185.99  0.1438   20.000
        173.0000    -2197.63  0.1437   20.000
        174.0000    -2211.28  0.1435   20.000
        175.0000    -2224.05  0.1433   20.000
        176.0000    -2237.50  0.1432   20.000
        177.0000    -2255.18  0.1430   20.000
        178.0000    -2275.53  0.1427   20.000
        179.0000    -2301.25  0.1424   20.000
        180.0000    -2332.12  0.1420   20.000
        181.0000    -2366.15  0.1415   20.000
        182.0000    -2407.50  0.1410   20.000
        183.0000    -2440.40  0.1406   20.000
        184.0000    -2473.94  0.1402   20.000
        185.0000    -2507.77  0.1398   20.000
        186.0000    -2530.28  0.1395   20.000
        187.0000    -2548.62  0.1392   20.000
        188.0000    -2562.56  0.1391   20.000
        189.0000    -2572.61  0.1389   20.000
        190.0000    -2579.94  0.1388   20.000
        191.0000    -2587.45  0.1387   20.000
        192.0000    -2594.39  0.1387   20.000
        193.0000    -2601.14  0.1386   20.000
        194.0000    -2607.77  0.1385   20.000
        195.0000    -2614.39  0.1384   20.000
        196.0000    -2620.83  0.1383   20.000
        197.0000    -2627.22  0.1382   20.000
        198.0000    -2635.11  0.1381   20.000
        199.0000    -2642.29  0.1380   20.000
        200.0000    -2650.27  0.1379   20.000
        201.0000     -934.81  0.1835   20.000
        202.0000     -989.89  0.1796   20.000
        203.0000    -1051.37  0.1765   20.000
        204.0000    -1109.87  0.1738   20.000
        205.0000    -1160.02  0.1714   20.000
        206.0000    -1206.13  0.1693   20.000
        207.0000    -1246.81  0.1674   20.000
        208.0000    -1282.81  0.1657   20.000
        209.0000    -1328.55  0.1642   20.000
        210.0000    -1371.14  0.1629   20.000
        211.0000    -1409.42  0.1617   20.000
        212.0000    -1442.35  0.1607   20.000
        213.0000    -1471.99  0.1598   20.000
        214.0000    -1499.24  0.1590   20.000
        215.0000    -1523.87  0.1582   20.000
        216.0000    -1545.09  0.1576   20.000
        217.0000    -1565.38  0.1570   20.000
        218.0000    -1584.20  0.1564   20.000
        219.0000    -1602.05  0.1559   20.000
        220.0000    -1618.83  0.1553   20.000
        221.0000    -1634.66  0.1549   20.000
        222.0000    -1651.17  0.1544   20.000
        223.0000    -1667.22  0.1539   20.000
        224.0000    -1690.36  0.1534   20.000
        225.0000    -1715.01  0.1529   20.000
        226.0000    -1738.88  0.1524   20.000
        227.0000    -1761.81  0.1520   20.000
        228.0000    -1785.23  0.1515   20.000
        229.0000    -1809.65  0.1510   20.000
        230.0000    -1837.58  0.1505   20.000
        231.0000    -1862.94  0.1500   20.000
        232.0000    -1887.00  0.1495   20.000
        233.0000    -1905.98  0.1491   20.000
        234.0000    -1923.39  0.1488   20.000
        235.0000    -1938.05  0.1485   20.000
        236.0000    -1951.66  0.1482   20.000
        237.0000    -1964.76  0.1480   20.000
        238.0000    -1977.46  0.1477   20.000
        239.0000    -1989.82  0.1475   20.000
        240.0000    -2001.85  0.1472   20.000
        241.0000    -2013.56  0.1470   20.000
        242.0000    -2024.95  0.1468   20.000
        243.0000    -2036.04  0.1466   20.000
        244.0000    -2046.84  0.1464   20.000
        245.0000    -2057.35  0.1461   20.000
        246.0000    -2068.25  0.1459   20.000
        247.0000    -2078.75  0.1457   20.000
        248.0000    -2089.18  0.1455   20.000
        249.0000    -2099.74  0.1453   20.000
        250.0000    -2111.09  0.1451   20.000
        251.0000    -2122.62  0.1449   20.000
        252.0000    -2133.69  0.1446   20.000
        253.0000    -2145.85  0.1444   20.000
        254.0000    -2159.20  0.1442   20.000
        255.0000    -2175.09  0.1440   20.000
        256.0000    -2190.30  0.1438   20.000
        257.0000    -2207.55  0.1436   20.000
        258.0000    -2222.91  0.1434   20.000
        259.0000    -2234.48  0.1432   20.000
        260.0000    -2245.74  0.1431   20.000
        261.0000    -2256.66  0.1429   20.000
        262.0000    -2267.45  0.1428   20.000
        263.0000    -2278.11  0.1427   20.000
        264.0000    -2288.63  0.1425   20.000
        265.0000    -2299.03  0.1424   20.000
        266.0000    -2309.30  0.1423   20.000
        267.0000    -2319.45  0.1421   20.000
        268.0000    -2329.47  0.1420   20.000
        269.0000    -2339.38  0.1419   20.000
        270.0000    -2350.13  0.1418   20.000
        271.0000    -2360.66  0.1416   20.000
        272.0000    -2371.33  0.1415   20.000
        273.0000    -2382.44  0.1413   20.000
        274.0000    -2394.01  0.1412   20.000
        275.0000    -2407.29  0.1410   20.000
        276.0000    -2421.18  0.1408   20.000
        277.0000    -2436.54  0.1407   20.000
        278.0000    -2451.27  0.1405   20.000
        279.0000    -2464.68  0.1403   20.000
        280.0000    -2476.79  0.1401   20.000
        281.0000    -2487.88  0.1400   20.000
        282.0000    -2497.99  0.1399   20.000
        283.0000    -2506.55  0.1398   20.000
        284.0000    -2514.46  0.1397   20.000
        285.0000    -2522.18  0.1396   20.000
        286.0000    -2529.76  0.1395   20.000
        287.0000    -2537.25  0.1394   20.000
        288.0000    -2544.64  0.1393   20.000
        289.0000    -2551.94  0.1392   20.000
        290.0000    -2559.15  0.1391   20.000
        291.0000    -2566.27  0.1390   20.000
        292.0000    -2573.31  0.1389   20.000
        293.0000    -2580.26  0.1388   20.000
        294.0000    -2588.01  0.1387   20.000
        295.0000    -2595.51  0.1386   20.000
        296.0000    -2604.23  0.1385   20.000
        297.0000    -2616.91  0.1384   20.000
        298.0000    -2634.44  0.1382   20.000
        299.0000    -2657.47  0.1379   20.000
        300.0000    -2684.63  0.1375   20.000
        301.0000    -2715.43  0.1371   20.000
        302.0000    -2748.05  0.1367   20.000
        303.0000    -2785.18  0.1362   20.000
        304.0000    -2835.09  0.1358   20.000
        305.0000    -2876.58  0.1355   20.000
        306.0000    -2913.39  0.1352   20.000
        307.0000    -2941.81  0.1350   20.000
        308.0000    -2954.40  0.1349   20.000
        309.0000    -2967.83  0.1348   20.000
        310.0000    -2975.53  0.1347   20.000
        311.0000    -2981.93  0.1347   20.000
        312.0000    -2987.92  0.1346   20.000
        313.0000    -2993.79  0.1346   20.000
        314.0000    -2999.60  0.1345   20.000
        315.0000    -3005.36  0.1345   20.000
        316.0000    -3011.10  0.1344   20.000
        317.0000    -3016.80  0.1344   20.000
        318.0000    -3024.00  0.1343   20.000
        319.0000    -3031.01  0.1343   20.000
        320.0000    -3039.61  0.1342   20.000
        321.0000    -3054.45  0.1341   20.000
        322.0000    -3077.58  0.1339   20.000
        323.0000    -3107.76  0.1336   20.000
        324.0000    -3144.86  0.1333   20.000
        325.0000    -3186.29  0.1330   20.000
        326.0000    -3227.40  0.1327   20.000
        327.0000    -3265.90  0.1323   20.000
        328.0000    -3291.51  0.1321   20.000
        329.0000    -3312.23  0.1320   20.000
        330.0000    -3326.72  0.1319   20.000
        331.0000    -3338.02  0.1318   20.000
        332.0000    -3345.84  0.1317   20.000
        333.0000    -3353.60  0.1316   20.000
        334.0000    -3357.51  0.1316   20.000
        335.0000    -3362.58  0.1316   20.000
        336.0000    -3366.21  0.1315   20.000
        337.0000    -3370.21  0.1315   20.000
        338.0000    -3373.91  0.1315   20.000
        339.0000    -3377.69  0.1314   20.000
        340.0000    -3381.39  0.1314   20.000
        341.0000    -3385.09  0.1314   20.000
        342.0000    -3390.66  0.1313   20.000
        343.0000    -3396.21  0.1313   20.000
        344.0000    -3401.64  0.1313   20.000
        345.0000    -3408.32  0.1312   20.000
        346.0000    -3417.29  0.1311   20.000
        347.0000    -3429.89  0.1310   20.000
        348.0000    -3448.56  0.1309   20.000
        349.0000    -3475.67  0.1307   20.000
        350.0000    -3512.27  0.1304   20.000
        351.0000    -3547.53  0.1301   20.000
        352.0000    -3591.30  0.1297   20.000
        353.0000    -3642.72  0.1294   20.000
        354.0000    -3685.88  0.1292   20.000
        355.0000    -3725.61  0.1290   20.000
        356.0000    -3744.64  0.1289   20.000
        357.0000    -3757.53  0.1289   20.000
        358.0000    -3762.46  0.1288   20.000
        359.0000    -3767.00  0.1288   20.000
        360.0000    -3770.81  0.1288   20.000
        361.0000    -3774.50  0.1288   20.000
        362.0000    -3778.09  0.1287   20.000
        363.0000    -3781.65  0.1287   20.000
        364.0000    -3785.19  0.1287   20.000
        365.0000    -3788.72  0.1287   20.000
        366.0000    -3794.45  0.1287   20.000
        367.0000    -3800.06  0.1286   20.000
        368.0000    -3808.26  0.1286   20.000
        369.0000    -3826.83  0.1285   20.000
        370.0000    -3853.20  0.1284   20.000
        371.0000    -3894.15  0.1282   20.000
        372.0000    -3952.25  0.1279   20.000
        373.0000    -4010.61  0.1275   20.000
        374.0000    -4075.00  0.1272   20.000
        375.0000    -4131.97  0.1269   20.000
        376.0000    -4189.53  0.1266   20.000
        377.0000    -4239.69  0.1264   20.000
        378.0000    -4285.09  0.1261   20.000
        379.0000    -4310.17  0.1260   20.000
        380.0000    -4329.85  0.1259   20.000
        381.0000    -4341.95  0.1258   20.000
        382.0000    -4346.95  0.1258   20.000
        383.0000    -4350.99  0.1258   20.000
        384.0000    -4353.79  0.1258   20.000
        385.0000    -4356.40  0.1258   20.000
        386.0000    -4358.72  0.1258   20.000
        387.0000    -4360.98  0.1257   20.000
        388.0000    -4363.16  0.1257   20.000
        389.0000    -4365.32  0.1257   20.000
        390.0000    -4369.66  0.1257   20.000
        391.0000    -4373.55  0.1257   20.000
        392.0000    -4379.41  0.1256   20.000
        393.0000    -4392.07  0.1256   20.000
        394.0000    -4416.85  0.1255   20.000
        395.0000    -4450.73  0.1253   20.000
        396.0000    -4494.86  0.1251   20.000
        397.0000    -4544.29  0.1248   20.000
        398.0000    -4599.70  0.1245   20.000
        399.0000    -4673.82  0.1242   20.000
        400.0000    -4762.12  0.1239   20.000
        401.0000    -4829.03  0.1237   20.000
        402.0000    -4871.34  0.1235   20.000
        403.0000    -4905.86  0.1234   20.000
        404.0000    -4925.60  0.1234   20.000
        405.0000    -4938.25  0.1233   20.000
        406.0000    -1211.43  0.1691   20.000
        407.0000    -1242.75  0.1676   20.000
        408.0000    -1270.79  0.1663   20.000
        409.0000    -1298.62  0.1651   20.000
        410.0000    -1333.08  0.1641   20.000
        411.0000    -1364.89  0.1631   20.000
        412.0000    -1395.31  0.1622   20.000
        413.0000    -1423.88  0.1613   20.000
        414.0000    -1451.75  0.1604   20.000
        415.0000    -1477.68  0.1597   20.000
        416.0000    -1503.00  0.1589   20.000
        417.0000    -1529.57  0.1581   20.000
        418.0000    -1558.10  0.1572   20.000
        419.0000    -1585.32  0.1564   20.000
        420.0000    -1612.93  0.1555   20.000
        421.0000    -1638.99  0.1547   20.000
        422.0000    -1669.61  0.1538   20.000
        423.0000    -1713.64  0.1530   20.000
        424.0000    -1759.83  0.1520   20.000
        425.0000    -1800.73  0.1512   20.000
        426.0000    -1836.03  0.1505   20.000
        427.0000    -1868.25  0.1499   20.000
        428.0000    -1886.87  0.1495   20.000
        429.0000    -1905.34  0.1492   20.000
        430.0000    -1919.30  0.1489   20.000
        431.0000    -1933.67  0.1486   20.000
        432.0000    -1947.06  0.1483   20.000
        433.0000    -1960.30  0.1481   20.000
        434.0000    -1973.08  0.1478   20.000
        435.0000    -1985.57  0.1476   20.000
        436.0000    -1997.70  0.1473   20.000
        437.0000    -2009.52  0.1471   20.000
        438.0000    -2022.37  0.1468   20.000
        439.0000    -2035.02  0.1466   20.000
        440.0000    -2048.61  0.1463   20.000
        441.0000    -2066.82  0.1460   20.000
        442.0000    -2089.95  0.1455   20.000
        443.0000    -2117.82  0.1450   20.000
        444.0000    -2151.87  0.1443   20.000
        445.0000    -2207.82  0.1436   20.000
        446.0000    -2267.71  0.1428   20.000
        447.0000    -2329.31  0.1420   20.000
        448.0000    -2380.39  0.1414   20.000
        449.0000    -2428.79  0.1407   20.000
        450.0000    -2464.92  0.1403   20.000
        451.0000    -2490.49  0.1400   20.000
        452.0000    -2505.47  0.1398   20.000
        453.0000    -2514.21  0.1397   20.000
        454.0000    -2522.58  0.1396   20.000
        455.0000    -2530.12  0.1395   20.000
        456.0000    -2537.97  0.1394   20.000
        457.0000    -2545.28  0.1393   20.000
        458.0000    -2553.47  0.1392   20.000
        459.0000    -2560.78  0.1391   20.000
        460.0000    -2567.98  0.1390   20.000
        461.0000    -2575.00  0.1389   20.000
        462.0000    -2585.97  0.1388   20.000
        463.0000    -2594.11  0.1387   20.000
        464.0000    -2604.55  0.1385   20.000
        465.0000    -2620.98  0.1383   20.000
        466.0000    -2645.39  0.1380   20.000
        467.0000    -2678.13  0.1376   20.000
        468.0000    -2718.04  0.1371   20.000
        469.0000    -2765.79  0.1365   20.000
        470.0000    -2837.47  0.1358   20.000
        471.0000    -2917.94  0.1352   20.000
        472.0000    -2976.32  0.1347   20.000
        473.0000    -3028.13  0.1343   20.000
        474.0000    -3056.18  0.1340   20.000
        475.0000    -3083.38  0.1338   20.000
        476.0000    -3094.22  0.1337   20.000
        477.0000    -3104.04  0.1337   20.000
        478.0000     -983.32  0.1801   20.000
        479.0000    -1039.07  0.1771   20.000
        480.0000    -1093.89  0.1745   20.000
        481.0000    -1142.45  0.1723   20.000
        482.0000    -1183.27  0.1704   20.000
        483.0000    -1219.42  0.1687   20.000
        484.0000    -1251.45  0.1672   20.000
        485.0000    -1278.63  0.1659   20.000
        486.0000    -1313.44  0.1647   20.000
        487.0000    -1348.74  0.1636   20.000
        488.0000    -1381.86  0.1626   20.000
        489.0000    -1414.08  0.1616   20.000
        490.0000    -1446.89  0.1606   20.000
        491.0000    -1478.26  0.1596   20.000
        492.0000    -1509.36  0.1587   20.000
        493.0000    -1541.02  0.1577   20.000
        494.0000    -1577.26  0.1566   20.000
        495.0000    -1614.59  0.1555   20.000
        496.0000    -1645.01  0.1545   20.000
        497.0000    -1685.99  0.1535   20.000
        498.0000    -1729.91  0.1526   20.000
        499.0000    -1760.35  0.1520   20.000
        500.0000    -1784.86  0.1515   20.000
        501.0000    -1805.65  0.1511   20.000
        502.0000    -1822.65  0.1508   20.000
        503.0000    -1839.39  0.1505   20.000
        504.0000    -1855.38  0.1501   20.000
        505.0000    -1871.02  0.1498   20.000
        506.0000    -1886.20  0.1495   20.000
        507.0000    -1901.09  0.1492   20.000
        508.0000    -1915.46  0.1490   20.000
        509.0000    -1929.48  0.1487   20.000
        510.0000    -1944.56  0.1484   20.000
        511.0000    -1958.95  0.1481   20.000
        512.0000    -1973.45  0.1478   20.000
        513.0000    -1988.56  0.1475   20.000
        514.0000    -2005.36  0.1472   20.000
        515.0000    -2023.22  0.1468   20.000
        516.0000    -2046.27  0.1464   20.000
        517.0000    -2066.90  0.1460   20.000
        518.0000    -2085.28  0.1456   20.000
        519.0000    -2107.52  0.1452   20.000
        520.0000    -2131.45  0.1447   20.000
        521.0000    -2153.23  0.1443   20.000
        522.0000    -2175.15  0.1440   20.000
        523.0000    -2188.75  0.1438   20.000
        524.0000    -2200.75  0.1436   20.000
        525.0000    -2212.28  0.1435   20.000
        526.0000    -2223.61  0.1434   20.000
        527.0000    -2234.80  0.1432   20.000
        528.0000    -2245.85  0.1431   20.000
        529.0000    -2256.76  0.1429   20.000
        530.0000    -2269.74  0.1428   20.000
        531.0000    -2281.67  0.1426   20.000
        532.0000    -2294.61  0.1425   20.000
        533.0000    -2306.54  0.1423   20.000
        534.0000    -2321.21  0.1421   20.000
        535.0000    -2333.70  0.1420   20.000
        536.0000    -2346.44  0.1418   20.000
        537.0000    -2360.61  0.1416   20.000
        538.0000    -2379.95  0.1414   20.000
        539.0000    -2412.25  0.1410   20.000
        540.0000    -2457.58  0.1404   20.000
        541.0000    -2509.21  0.1397   20.000
        542.0000    -2565.01  0.1390   20.000
        543.0000    -2622.56  0.1383   20.000
        544.0000    -2680.23  0.1376   20.000
        545.0000    -2703.18  0.1372   20.000
        546.0000    -2726.81  0.1370   20.000
        547.0000    -2738.04  0.1368   20.000
        548.0000    -2752.83  0.1366   20.000
        549.0000    -1346.97  0.1637   20.000
        550.0000    -1378.63  0.1627   20.000
        551.0000    -1409.22  0.1617   20.000
        552.0000    -1437.93  0.1609   20.000
        553.0000    -1464.05  0.1601   20.000
        554.0000    -1488.74  0.1593   20.000
        555.0000    -1515.00  0.1585   20.000
        556.0000    -1536.16  0.1579   20.000
        557.0000    -1557.75  0.1572   20.000
        558.0000    -1580.89  0.1565   20.000
        559.0000    -1599.99  0.1559   20.000
        560.0000    -1620.18  0.1553   20.000
        561.0000    -1641.74  0.1547   20.000
        562.0000    -1667.83  0.1539   20.000
        563.0000    -1712.39  0.1530   20.000
        564.0000    -1763.48  0.1520   20.000
        565.0000    -1814.51  0.1509   20.000
        566.0000    -1871.57  0.1498   20.000
        567.0000    -1927.31  0.1487   20.000
        568.0000    -1972.12  0.1478   20.000
        569.0000    -2024.06  0.1468   20.000
        570.0000    -2065.31  0.1460   20.000
        571.0000    -2102.58  0.1452   20.000
        572.0000    -2129.28  0.1447   20.000
        573.0000    -2148.02  0.1443   20.000
        574.0000    -2159.07  0.1442   20.000
        575.0000    -2171.55  0.1440   20.000
        576.0000    -2184.75  0.1438   20.000
        577.0000    -2201.91  0.1436   20.000
        578.0000    -2214.39  0.1435   20.000
        579.0000    -2225.92  0.1433   20.000
        580.0000    -2237.12  0.1432   20.000
        581.0000    -2248.15  0.1430   20.000
        582.0000    -2263.13  0.1429   20.000
        583.0000    -2278.09  0.1427   20.000
        584.0000    -2294.94  0.1425   20.000
        585.0000     -773.68  0.1948   20.000
        586.0000     -870.34  0.1879   20.000
        587.0000     -944.15  0.1828   20.000
        588.0000    -1003.44  0.1788   20.000
        589.0000    -1075.03  0.1755   20.000
        590.0000    -1135.55  0.1726   20.000
        591.0000    -1187.93  0.1701   20.000
        592.0000    -1240.63  0.1677   20.000
        593.0000    -1280.42  0.1658   20.000
        594.0000    -1330.40  0.1642   20.000
        595.0000    -1371.56  0.1629   20.000
        596.0000    -1406.87  0.1618   20.000
        597.0000    -1440.45  0.1608   20.000
        598.0000    -1468.78  0.1599   20.000
        599.0000    -1493.35  0.1592   20.000
        600.0000    -1516.58  0.1585   20.000
        601.0000    -1538.22  0.1578   20.000
        602.0000    -1558.69  0.1572   20.000
        603.0000    -1577.95  0.1566   20.000
        604.0000    -1596.13  0.1560   20.000
        605.0000    -1613.25  0.1555   20.000
        606.0000    -1630.87  0.1550   20.000
        607.0000    -1647.25  0.1545   20.000
        608.0000    -1663.96  0.1540   20.000
        609.0000    -1692.86  0.1534   20.000
        610.0000    -1729.08  0.1526   20.000
        611.0000    -1772.62  0.1518   20.000
        612.0000    -1821.88  0.1508   20.000
        613.0000    -1875.19  0.1498   20.000
        614.0000    -1931.13  0.1486   20.000
        615.0000    -1987.16  0.1475   20.000
        616.0000    -2039.02  0.1465   20.000
        617.0000    -2082.01  0.1456   20.000
        618.0000    -2117.25  0.1450   20.000
        619.0000    -2146.26  0.1444   20.000
        620.0000    -2170.25  0.1440   20.000
        621.0000    -2183.91  0.1439   20.000
        622.0000    -1205.99  0.1693   20.000
        623.0000    -1238.79  0.1678   20.000
        624.0000    -1267.17  0.1665   20.000
        625.0000    -1293.49  0.1653   20.000
        626.0000    -1328.50  0.1642   20.000
        627.0000    -1360.38  0.1632   20.000
        628.0000    -1391.11  0.1623   20.000
        629.0000    -1419.89  0.1614   20.000
        630.0000    -1448.75  0.1605   20.000
        631.0000    -1476.65  0.1597   20.000
        632.0000    -1506.23  0.1588   20.000
        633.0000    -1535.07  0.1579   20.000
        634.0000    -1566.49  0.1570   20.000
        635.0000    -1604.14  0.1558   20.000
        636.0000    -1642.19  0.1546   20.000
        637.0000    -1690.39  0.1534   20.000
        638.0000    -1753.57  0.1522   20.000
        639.0000    -1796.69  0.1513   20.000
        640.0000    -1826.61  0.1507   20.000
        641.0000    -1853.79  0.1502   20.000
        642.0000    -1881.76  0.1496   20.000
        643.0000    -1902.20  0.1492   20.000
        644.0000    -1923.21  0.1488   20.000
        645.0000    -1937.62  0.1485   20.000
        646.0000    -1951.70  0.1482   20.000
        647.0000    -1964.67  0.1480   20.000
        648.0000    -1977.45  0.1477   20.000
        649.0000    -1989.78  0.1475   20.000
        650.0000    -2001.82  0.1472   20.000
        651.0000    -2013.53  0.1470   20.000
        652.0000    -2024.92  0.1468   20.000
        653.0000    -2036.02  0.1466   20.000
        654.0000    -2048.41  0.1463   20.000
        655.0000    -2060.34  0.1461   20.000
        656.0000    -2073.67  0.1458   20.000
        657.0000    -2092.27  0.1455   20.000
        658.0000    -2117.03  0.1450   20.000
        659.0000    -2148.51  0.1444   20.000
        660.0000    -2202.57  0.1436   20.000
        661.0000    -2266.55  0.1428   20.000
        662.0000    -2333.21  0.1420   20.000
